0: 58,496,408,751,558,540
1: 681,1198,1168,1020,448,487
2: 258,724,104,461,426,298
3: 504,15,46,760,763,1050
4: 548,712,968,913,617,526
5: 650,942,953,844
6: 988,566,172,290,377,716
7: 442,337,587,730,361,572
8: 1267,874,590,653,121
9: 1127,307,543,1223,803,163
10: 1040,509,397,407,1187,621
1280: 1181,94,62,859
1209: 864,314,773,186,694,1055
1214: 753,498,348,586,677,608
1235: 578,402,989,734,906,155
15: 3,504,46,872,85
16: 736,38,842,66
17: 1145,470,164,434,986,191
1256: 1212,920,1074,1170,1282,193
19: 568,940,374,529,762,908
20: 299,1009,122,549,475,914
21: 106,394,1250,674,566,172
1152: 621,1130,941,1187,521
23: 965,928,1262,754,945,795
24: 224,1066,1124,1078,740,1147
25: 1203,305,469,706,679,385,219
26: 165,1061,1263,261
27: 604,784,1220,32,170,629,747
28: 1203,85,504,633,706
29: 996,1179,424,619,965,1262
30: 618,917,284,126,593,927
31: 181,529,65,727,940,782,316
32: 784,27,170,395,919
33: 55,762,807,226,376,866
34: 553,571,292,1013
35: 514,1145,1278,733,164
36: 671,227,683,1293,1183,1017,835
37: 811,512,137,861,494
38: 736,16,585,66,1215,1221
39: 921,190,259,148
40: 360,832,834,238,825,992
41: 1169,285,446,88,551,1011
42: 288,1070,934,1054
43: 271,531,541,946,958
44: 358,103,112,458
45: 840,1125,1194,723,208,1195
46: 847,195,763,3,15
1295: 482,1105,661,1137,789
48: 657,1287,459,1225,109
49: 356,1116,1283,446,285
50: 877,200,346,1148,222,976
1270: 74,384,1275,695,1249,187
52: 966,1224,1104,806,129,697
53: 897,481,865,759,799
54: 669,524,738,1088,1251,1217
55: 33,762,908,686,794,620,866
56: 1032,1051,1174,855,915,1059
57: 816,204,579,883,297,991,1204
58: 878,496,0,641,540,713
1296: 513,1177,303,865
60: 1255,113,174,752,777
61: 1258,728,578,402,380,168
62: 94,282,1280,881,979,859
63: 393,612,238,242,985,888,825
64: 711,745,96,448,383,1089,416
65: 807,181,529,31,316,1058,495,226
66: 1215,280,16,38
67: 1261,774,1246,457,692
68: 300,311,694,1055,993,77
69: 467,613,734,806,820,989
70: 381,266,119,848,959,1177
71: 1161,1057,1015,1063,202,1083
72: 365,422,1268,1266,1084,319
73: 573,1139,1046,1030,1174,1064
74: 1270,109,384,611,1249,160
75: 711,745,603,760,488,1050,605
76: 949,964,1080,150,480
77: 797,1055,300,68
78: 399,1267,1228,455
79: 188,413,794
80: 182,1259,1253,571,1297
81: 308,602,922,301
1231: 386,795,822,867,647,247
1167: 507,454,584,909,1132
84: 904,628,263,678,249,564
85: 1203,476,28,872,504,15
86: 836,309,753,498
87: 815,624,451,610,696,1034
88: 446,1129,890,41,551,1157
89: 235,1095,1191,877,1005
1218: 1244,265,493,166
91: 460,810,1115,1096,1075,1150,466
1255: 116,113,60,1091,634,1101
93: 203,190,493,1275,1244,921
94: 282,412,62,554,1181,1280
95: 606,771,984,528
