0: 58,496,408,751,558,540
1: 915,1168,1020,681,1198,487
2: 258,298,724,104,461,1300
3: 504,1050,46,15,760,763
4: 548,712,968,913,617,526
5: 650,942,953,844
6: 988,566,172,290,377,716
7: 442,337,587,730,361,572
8: 1267,874,590,653,121
9: 1127,307,543,1223,803,163
10: 1040,509,397,407,1029,621,1187
1280: 1181,94,62,859
1209: 864,314,773,186,1055,694
1214: 753,498,348,586,677,608
1235: 578,402,989,734,906,155
15: 143,46,249,872,3,504,85
16: 736,38,842,66
17: 164,434,191,470
1256: 1170,193,1212,920,1282
19: 940,374,568,908,529,762
20: 299,1009,122,549,475,914
21: 106,394,1250,674,566,172
1152: 621,1130,1187,941,521,616
23: 928,945,754,795,822
24: 224,643,1085,1124,1077,1147,740
25: 469,706,1203,305,219,385
26: 165,1061,1263,261
27: 604,784,1220,32,629,747
28: 1203,85,504,633,706
29: 996,965,1179,619,424,1262
30: 917,284,126,593,927
31: 529,65,782,940,316,1058
32: 784,27,170,395,919,629
33: 55,762,807,529,65,226,376,866
34: 1297,80,661,571,1013
35: 1145,1278,733,164
36: 671,227,683,1183,1017,835
37: 512,811,1288,861,494,839
38: 736,16,585,66,1215,1221
39: 921,190,259,148
40: 825,992,238,360,832,834
41: 1169,285,446,1129,551
42: 934,288,1070,1054,310
43: 271,531,541,946,958
44: 358,103,112,458
45: 1002,208,723,1194,1195,840
46: 678,143,847,249,15,195,763,3
1295: 482,1105,931,661,1137,789
48: 657,1287,459,1225,109
49: 398,356,1116,1283,446,285
50: 303,405,877,1191,89,1148,976,200
1270: 74,384,1275,695,1249,187
52: 966,1224,1104,806,129,697
53: 897,481,865,759,799
54: 669,524,738,1088,1251,1217
55: 33,762,794,686,620,866
56: 1174,1051,855,1045,915,1064,1059
57: 816,991,579,883,204,1213,1204
58: 878,496,0,540,641,713
1296: 513,1177,303,865
60: 1255,174,752,777
61: 1258,728,578,402,380,168
62: 94,282,1280,881,979,859
63: 393,612,238,242,985,888
64: 416,96,711,1089,383,448
65: 807,31,529,1058,33,495,226
66: 1215,280,16,38
67: 876,774,1261,1246,457,692
68: 300,311,1055,993,694,77
69: 467,613,734,806,989
70: 381,266,848,959,1177,119
71: 1161,1057,1063,1015,627,202
72: 365,422,1268,1266,1084,319
73: 1046,1030,1032,1174,573,1028,1064
74: 1270,109,384,611,1249,160
75: 711,603,488,605
76: 949,480,964,1080,150
77: 797,1055,300,68
78: 399,1267,1228,455
1291: 483,495,226,1121,376,378
80: 34,1297,1253,182,1259,571
81: 308,602,922,301
1231: 386,795,822,867,647,247
1167: 507,534,584,454,1132,333
84: 904,628,263,678,564
85: 1203,476,28,15,872,504
86: 836,309,753,498
87: 815,624,451,610,696,1034
88: 1157,1120,1129,890,551
89: 1148,235,346,1005,50,1191
1218: 1244,265,166
91: 460,810,466,1096,1115,1075,1150
1255: 116,1091,60,634,1101
93: 203,190,493,1275,1244,921
94: 282,412,62,554,1280,1181
95: 606,771,984,528
