0: 408,751,558,58,496,540
1: 1064,681,1154,1168,1020,487
2: 724,104,461,426
3: 504,15,1050,763,46,760
4: 548,712,968,913,617,526
5: 650,942,953,844
6: 988,566,172,290,377,716
7: 442,337,587,730,361,572
8: 1267,1228,874,653,590,121
9: 1127,307,543,1223,803,163
10: 621,1166,407,171,509,1152
1280: 62,1181,94,859
1209: 186,314,773,694,1055,149
1214: 753,498,348,586,677,608
1235: 578,402,989,734,906,155,982
15: 3,504,143,46,872,85
16: 736,38,842,66
17: 1145,470,164,1180,434,986
1256: 1170,193,1074,1212,359
19: 374,908,529,940,981,762
20: 299,1009,122,549,475,914
21: 106,394,542,674,566,172
1152: 631,407,521,621,10,941
23: 945,928,1262,754,795,822
24: 740,1147,1085,224,1124,568
25: 1203,476,305,1248,758,679
26: 165,1263,261
27: 604,1220,170,32,629,747
28: 1203,85,504,742,633,706
29: 484,619,100,424,232
30: 618,917,284,126,593,927
31: 152,529,727,917,782,181
32: 395,919,170,604,784,27
33: 762,55,807,981,828,866
34: 661,571,789,925,292,210,1013
35: 1145,876,1278,514,164,733
36: 227,671,683,1183,1017,835
37: 783,811,861,1119,512
38: 736,16,585,66,1215,1221
39: 921,190,259,148
40: 238,825,992,360,832,356
41: 1157,1122,446,49,285
42: 479,288,1054,934,310,1116
43: 271,531,541,946,958,136
44: 358,103,112,458
45: 1004,1194,1010,840,723,1033
46: 143,847,763,195,3,15
47: 1035,556,1199,525,681,268
48: 742,642,468,633,459,657
49: 501,1273,398,41,446,285
50: 222,1014,56,976,1043,1107
1270: 1249,74,384,1275,187
52: 806,966,1224,728,129,697
53: 799,481,865,897
54: 669,524,738,1088,1251,1217
55: 794,33,762,686,866,620
56: 976,855,1043,50,1045,1107,1174
57: 816,204,579,991,883,1204
58: 878,496,0,641,540,713
59: 622,957,757,1006,592,1197
60: 1255,113,174,1101,752,777
61: 281,1258,450,168,402,380
62: 1280,94,979,859
63: 393,612,888,242,250
64: 416,96,711,745,448,383
65: 807,181,833,316,495,226
66: 1215,280,16,38
67: 1261,774,1097,1246,457
68: 993,694,1055,77,300,311
69: 467,613,734,806,697,989
70: 381,266,119,959,1177
71: 627,1015,1083,1057,1072,974,202
72: 365,422,1266,1268,1084,319
73: 1077,1139,1046,1107,1014,1032,1016
74: 109,384,611,1249,160,1270
75: 760,1197,488,1050,605,603
76: 949,964,1080,150,480
77: 797,1055,68,300
78: 399,1267,1228,455
79: 188,1178,908,413,794,1190
80: 661,571,182,1259,1109,1253
81: 308,602,922,301
1231: 386,795,822,823,647,247,867
1167: 936,867,1100,823,1185
84: 904,628,263,678,249,564
85: 1203,476,28,872,504,15
86: 836,309,753,498
87: 147,624,610,451,696,1034
88: 1169,987,890,1011,1129
89: 1106,1113,175,515,1019
1218: 1244,265,493,166
91: 1075,1081,1096,201,1115,810
1255: 116,113,60,634,1091,1101
93: 145,203,190,493,1244,921
94: 282,979,412,554,1181,62,1280
95: 606,771,528,984
96: 1059,711,605,448,64
97: 355,985,788,639
98: 548,1204,213,816,317,396
99: 593,118,1024,194,786,333
100: 29,211,1179,232,972
101: 1098,1093,1069,1112,1099
1250: 705,658,1070,479,1054
103: 358,586,44,458,511,667
104: 724,544,2,933,258
1269: 1036,615,409,506,860,1039
106: 21,394,566,162,403
107: 1138,437,1118,537
108: 625,250,882,669,246,612
109: 1225,74,459,657,611
1196: 691,1126,1027,191,1113
111: 752,113,295,392
112: 520,458,261,44
113: 1255,116,295,60,752,111
114: 232,972,928,1262,750,530
115: 770,1067,1056,1142,1093,1069
116: 1255,113,295,1091,729,620
117: 477,726,937,826
118: 593,99,927,786,916
119: 70,266,408,341,496
1176: 554,731,301,588,328
121: 1240,1252,653,8,1228
122: 599,885,549,20,216,475
1257: 881,785,852,920,193,327
124: 606,771,418,539,801,829
125: 271,805,362,956,902,480
126: 1135,439,1024,593,618,30
127: 159,207,139,1274,427,519,693
1238: 601,964,997,787
129: 243,728,1224,52,274
1217: 1251,163,410,543,738,54
131: 954,683,843,198,904,720
132: 1182,700,780
133: 1131,1188,293,670
134: 425,438,1111,690,649,583,435
135: 486,570,308,421
136: 655,43,541,946
137: 861,1211,982,494,335,1258
138: 418,539,536,477
139: 127,159,207,693,973,397
140: 368,725,142,197,343
1247: 1136,153,365,1268
142: 983,725,978,553,368,140
143: 678,847,46,249,872,15
144: 216,626,475,429,950,353
145: 203,187,93,190,400
146: 1031,901,675,723,1065,645
147: 624,87,700,451,575,431
148: 851,39,259,387
149: 314,773,1209,936,1140,830
150: 322,338,902,480,76,1080
1182: 132,1159,700,452
152: 31,727,940
153: 1136,1247,1268,467,613,319
154: 668,306,1239,1276,875,562
155: 906,1260,734,820,1265,1235
156: 334,998,198,1000,1189,1023
157: 506,453,704,664,286,382
158: 916,938,701,927,284,264
159: 127,1134,207,139,519,449
160: 1249,220,611,74,442,587
161: 176,1030,798,221,1068,1062
162: 538,988,566,106,182
163: 1217,410,9,543,1243,803
164: 470,1037,733,35,17
165: 26,598,520,261,831
166: 493,695,963,1241,265,1218
167: 716,856,217,430,326,377
168: 61,243,728,578,402,380
1160: 1108,1213,417,1153,1144,1044
170: 1158,32,919,629,27
171: 1040,397,509,518,407,10
172: 566,6,329,716,674,21
173: 401,839,811,827,381
174: 776,1101,317,60,1234,777
175: 1106,89,1026,1019,235
176: 1030,798,161,214,508,632,517
177: 704,248,850,664,369,862
178: 430,326,831,520,458,667
179: 327,546,718,778,990
180: 1079,449,1042,432,223,627,202
181: 807,833,981,65,31,529,782,316
182: 1259,538,162,1253,80
183: 746,581,565
1157: 1122,41,890,1011,446
185: 196,535,503,415,886,1239
186: 314,1209,1055,229,797,864
187: 145,203,1275,1249,1270,970
188: 79,1178,1153,1205,1035,413
189: 895,949,362,306,857
190: 145,93,39,921,259,400
191: 986,923,434,1196,1106,1113
192: 253,740,439,618,727,1210
193: 1170,1256,1212,1257,920,327
194: 347,1024,507,534,333,99
195: 763,957,799,759,847,46
196: 535,185,237,682,503,1216
197: 364,1222,1221,140,343
198: 334,156,1189,720,131,954
