0: 408,751,597,558,496,540
1: 915,487,1064,1168,1154,448
2: 724,104,461,426
3: 504,15,46,760,763,1050
4: 548,712,968,913,617,526
5: 650,953,942,844
6: 988,566,377,290,172,716
7: 442,337,587,730,361,572
8: 1267,590,1228,653,121
9: 1114,543,1223,803,163
10: 621,1166,407,171,509,1152
11: 33,762,529,19,807,981
1209: 186,314,773,1055,694,149
1214: 753,498,348,586,677,608
1235: 578,402,989,906,155,982
15: 3,504,46,143,85,872
16: 736,38,842,66
17: 470,164,1180,434,986
1256: 1170,440,1074,1212,193,340
19: 940,908,794,529,79,11,762
20: 299,1009,122,549,475,914
21: 106,394,542,674,566,172
22: 427,1109,1013,1117,127
23: 945,928,1262,754,424,965,795
24: 971,740,224,643,1124,1001,568
25: 305,1248,758,1203,476,679
26: 165,1061,1263,261
27: 604,32,1220,629,747
28: 633,706,504,1203,85,742
29: 484,619,100,1029,232,424
30: 126,917,284,439,618,727
31: 152,529,727,917,981,181
32: 604,27,784,170,919,629
33: 11,762,55,807,828,866
34: 789,661,925,571,292,210
35: 876,1180,456,514,733,164
36: 683,1183,1017,227,671,835
37: 783,811,861,1119,512
38: 736,16,585,66,1215,1221
39: 921,190,259,148
40: 238,992,360,356,832
41: 446,890,1122,1161,285,1171
42: 934,1054,288,310,1116
43: 271,531,541,946,958
44: 358,103,112,458
45: 840,723,1004,1194,1010,1033
46: 3,15,143,847,763
47: 268,1205,689,556,1035,944
48: 742,642,468,633,657,1089,459
49: 1142,285,1090,270,446
50: 1046,222,56,1043,1014,1107
51: 515,1005,1191
52: 806,966,1224,728,129,697
53: 897,622,257,255,481,1021
54: 669,524,738,1088,1251,1217
55: 33,762,686,1018,866,620
56: 976,200,1043,1174,50,1107
57: 204,883,579,816,991,1204
58: 341,496,878,641,540,713
59: 799,195,957,1021,924,796
60: 113,1255,174,752,777
61: 281,982,450,1258,402,380
62: 1181,94,979,859
63: 393,612,888,250,242,825
64: 279,448,487,383,1082,1059
65: 807,833,316,495,1121,226
66: 1215,280,16,38
67: 1246,774,350,1097,1145,1092,1027
68: 300,311,1055,694,993,345,77
69: 467,613,734,806,697,989
70: 119,266,381,1106,1177
71: 1057,580,1093,1015,1112,974
72: 365,422,1266,1084,319
73: 1014,1016,1139,1032,1107,233
74: 1249,160,1225,384,109,187
75: 760,757,1197,605,603,1050
76: 949,480,964,1080,150
77: 797,1055,300,68
78: 399,1267,1228,455
79: 188,1190,908,19,413,794
80: 661,1253,182,1259,571
81: 308,602,301,922
1231: 386,795,867,822,647,247
1167: 936,527,867,1100,1185,225
84: 904,628,263,678,249,564
85: 1203,476,872,504,15,28
86: 836,309,753,498
87: 147,640,610,451,696,1034
88: 987,272,1129,789,661,1169
89: 1151,515,1113,405,235,1005
1218: 1244,265,493,166
91: 1081,1148,221,1068,810,1096
1255: 60,1091,634,579,1101
93: 145,190,493,203,1244,921
94: 282,979,412,554,62,1181
95: 606,771,984,528
96: 915,488,487,711,605,383
97: 355,985,788,639
98: 548,1204,816,396,213,317
99: 593,118,194,786,333,916
100: 484,29,211,1179,232,972
101: 1093,1069,1083,1162,1063,1112
1250: 658,1070,479,705,1054
103: 358,586,44,458,511,667
104: 724,544,2,933,258
105: 906,155,1260
106: 21,394,566,162,182
107: 1138,437,1118,537
108: 669,246,625,250,882,612
109: 1225,459,657,611,160,74
1196: 691,434,1180,1145,1027,1086
111: 752,113,392,295
112: 520,458,261,44
113: 60,116,1091,295,752,111
114: 232,972,875,928,1262,750
115: 457,1067,692,1056,1069
116: 113,1091,729,620,295
117: 477,726,937,826
118: 593,99,927,158,916
119: 70,266,408,1164,513
1176: 554,328,731,1087,588
121: 1240,653,8,1228,1252
122: 599,885,549,20,216,475
1257: 785,852,369,920,193,327
124: 606,771,418,539,801,829
125: 271,805,480,956,362,902
126: 30,284,439,1135,593,927
127: 159,207,22,427,139,1117
1238: 601,964,787,997
129: 243,728,1224,52,274,557
1217: 1251,410,163,543,738,54
131: 954,683,843,198,904,720
132: 780,452,1159,707
133: 1131,1188,293,670
134: 307,438,690,649,583,435
135: 486,570,421,308
136: 655,541,946
137: 861,1211,906,335,982,1258
138: 418,539,536,477
139: 693,1117,127,207,973,397
140: 585,368,725,142,197,343
1247: 1136,153,1268,1118
142: 983,725,978,553,368,140
143: 847,678,249,15,46,872
144: 216,626,475,429,950,353
145: 190,400,93,970,187,203
146: 1031,901,645,675,723,1065
147: 640,87,610,575,624,700
148: 851,39,259,387
149: 936,527,1140,314,773,1209
150: 322,338,902,76,480,1080
1182: 707,1159,483,332
152: 31,529,727,278,1210,940
153: 1136,1247,1268,365,613,319
154: 668,306,1239,503,875,562
155: 906,105,1260,734,820,989,1235
156: 334,198,998,1000,1189,1023
157: 506,664,453,704,286,382
158: 938,701,916,118,927,264
159: 127,1134,207,427,519,449
160: 1249,74,611,109,442,587
161: 1081,1148,1076,798,1062
162: 538,988,566,106,182
163: 1217,410,9,543,803,1243
164: 470,17,648,733,35,1180
165: 26,1061,598,520,261,831
166: 493,695,1241,963,265,1218
167: 716,856,217,430,326,377
168: 578,402,243,728,380
1160: 1044,1213,1153,1198,1108,1144
170: 646,1158,919,629,582,32
171: 1040,397,509,407,518,10
172: 566,6,329,716,674,21
173: 401,839,811,827,381
174: 776,1101,60,1234,777
175: 923,1126,943,959,848,1113
176: 1030,798,214,508,517,573
177: 704,248,862,850,1039,664
178: 430,326,831,520,458,667
179: 327,323,718,778,546,990
180: 1079,449,432,519,223,202
181: 833,981,917,31,782,316
182: 1259,106,538,162,1253,80
183: 892,665,746,425
184: 387
185: 196,535,1216,415,886,1239
186: 314,1209,1055,229
187: 145,970,384,203,1249,74
188: 1144,1190,79,1153,413
189: 895,949,306,857,362
190: 145,400,93,39,921,259
191: 1038,691,955,923
192: 253,1210,1078,545,439,618
193: 1212,920,1257,1170,1256,327
194: 347,1024,507,534,333,593,99
195: 799,957,59,847,757,763
196: 535,185,237,682,1216
197: 364,1222,1221,140,343
198: 334,156,1189,720,131,954
199: 924,1045,796,930,235,967
200: 56,976,1043,1019,303,1051
201: 221,1068,1133,1115,1150,1186
202: 423,388,627,223,1079,180
203: 493,695,384,145,93,187
204: 57,579,991,1178,297,634
205: 792,653,354,212,948,1227
206: 823,584,463,462,510,945
207: 127,1134,159,139,1040,397
208: 840,1065,717,1128,1002,1033,765
209: 256,990,769,718,320,276
210: 292,1073,1013,789,34
211: 1146,680,1025,484,100,1179
212: 617,526,205,354,283,1227
213: 396,548,98,617,283,363
214: 508,810,767,1081,176,798
