0: 408,751,558,58,496,540
1: 1154,681,1168,1064,1020,487
2: 724,104,461,258,426
3: 504,15,763,46,760
4: 617,526,968,913,548,712
5: 650,942,953,844
6: 988,566,172,290,377,716
7: 442,337,587,730,361,572
8: 1267,1228,874,590,653,121
9: 1127,307,543,1223,803,163
10: 621,1166,1152,1040,171,397,509,407
1280: 62,1181,94
1209: 186,314,773,1055,694,149
1214: 753,498,348,586,677,608
1235: 578,402,989,734,906,155,982
15: 3,504,143,46,872,85
16: 736,38,842,66
17: 35,1145,470,164,434,986
1256: 1212,193,1074,1170,1282
19: 374,908,940,529,981,762
20: 299,1009,122,549,475,914
21: 106,394,542,674,566,172
1152: 521,621,10,407,631,1187,941
23: 945,928,1262,754,795,822
24: 1147,1085,1124,224,740,568
25: 1203,476,305,1248,758,679
26: 165,1061,1263,261
27: 604,1220,170,32,629,747
28: 1203,85,504,633,706
29: 484,619,100,424,232
30: 618,917,284,126,593,927
31: 940,727,917,782,181,529
32: 395,919,170,604,784,27
33: 762,55,807,226,828,866
34: 661,571,789,925,292,1013
35: 17,876,1145,1278,514,164,733
36: 683,1183,1017,227,671,835
37: 783,811,861,512,1119
38: 736,16,585,66,1215,1221
39: 921,190,259,148
40: 825,992,238,834,360,832,356
41: 1157,1011,285,1056,1171,1122
42: 934,1054,310,288,1116
43: 271,531,541,946,958
44: 358,103,112,458
45: 840,723,1004,1010,1194,1033
46: 143,847,763,195,3,15
47: 1035,417,1154,525,268,1199
48: 742,468,633,459,657,109
49: 501,1273,446,1011,285
50: 1043,1041,257,56,976,222
1270: 74,384,1275,1249,187
52: 806,966,1224,129,697
53: 799,481,865,897,255,622
54: 669,524,738,1088,1251,1217
55: 794,33,762,686,866,620
56: 976,1107,222,50,1045,855,1174
57: 816,204,579,883,991,1204
58: 878,496,0,641,540,713
59: 1006,924,622,957,592
60: 1255,113,174,1101,752,777
61: 281,1258,402,380,168,450
62: 1280,94,979,881,859
63: 393,612,888,242,250
64: 383,416,745,96,711,448,279
65: 807,181,316,1058,226,495
66: 1215,280,16,38
67: 1261,774,1097,1246,457,692
68: 300,311,1055,694,993,77
69: 467,613,734,806,697,989
70: 513,959,266,119,1177
71: 1057,1083,1015,627,202,974
72: 365,422,1268,1266,1084,319
73: 1077,1139,1014,1046,1107,573,1032
74: 1270,109,611,1249,160
75: 760,757,488,603,605,1050
76: 949,480,964,1080,150
77: 797,1055,300,68
78: 399,1267,1228,455
79: 188,1178,908,413,794,1190
80: 661,571,1109,1253,182,1259
81: 308,602,922,301
1231: 386,795,822,1167,647,247
1167: 1100,823,1231,822,247,867
84: 904,628,263,678,249,564
85: 1203,476,28,872,504,15
86: 836,309,753,498
87: 147,624,451,696,1034,610,815
88: 660,987,890,1129,331,1169
89: 1106,1026,1019,175,235,1191
1218: 1244,265,493,166
91: 1075,1081,1150,1096,1115,810
1255: 116,113,60,1091,634,1101
93: 921,493,1244,203,190
94: 282,979,554,412,1181,62,1280
95: 606,771,984,528
96: 1059,711,605,448,64
97: 355,985,788,639
98: 548,1204,816,317,396,213
99: 593,118,333,1024,194,786
100: 29,424,1179,232,972
101: 1098,1162,1099,1069,1093,1071
1250: 705,658,1070,479,1054
103: 358,586,44,458,511,667
104: 724,544,2,933,258
1269: 1036,409,860,615,1039
106: 21,394,566,162,403
107: 1138,437,1118,537
108: 250,882,625,669,246,612
109: 1225,74,48,459,657,611
1196: 691,1113,434,1027,191,1106
111: 752,295,113,392
112: 520,458,261,44
113: 1255,116,60,295,752,111
114: 232,972,928,750,530
115: 457,1093,770,1067,692,1069
116: 1255,113,1091,729,295,620
117: 477,726,937,826
118: 593,99,927,786,1110,916
119: 266,408,341,70,496
1176: 554,731,412,301,588,328
