0: 58,496,408,751,558,540
1: 681,1198,915,1168,1020,487
2: 258,298,724,104,461,1300
3: 504,15,1050,46,760,763
4: 617,526,968,913,548,712
5: 650,942,953,844
6: 988,566,172,290,377,716
7: 442,337,587,730,361,572
8: 1267,874,590,653,121
9: 1127,307,543,1223,803,163
10: 1040,509,397,407,1187,621
1280: 1181,94,62,859
1209: 864,314,773,694,1055,186
1214: 753,498,348,586,677,608
1235: 578,402,989,734,906,155
15: 3,504,46,872,85
16: 736,38,842,66
17: 470,164,35,434,191
1256: 1212,920,1074,1170,1282,193
19: 940,374,568,529,762,908
20: 299,1009,122,549,475,914
21: 106,394,1250,674,566,172
1152: 621,1130,941,1187,616,521
23: 965,928,1262,754,945,795
24: 224,1066,1124,1078,1147,740
25: 469,706,679,1203,305,219,385
26: 165,1061,1263,261
27: 604,784,1220,32,629,747
28: 1203,85,504,633,706
29: 996,1179,424,619,965,1262
30: 618,917,284,126,593,927
31: 529,65,727,940,782,316
32: 784,27,170,395,919,629
33: 55,762,807,529,226,376,866
34: 1297,553,571,292,1013
35: 1145,1278,733,164,17
36: 671,227,683,1293,1183,1017,835
37: 811,512,137,861,494
38: 736,16,585,66,1215,1221
39: 921,190,259,148
40: 825,992,238,360,832,834
41: 1169,285,446,88,551,1011
42: 934,1054,1070,288
43: 271,531,541,946,958
44: 358,103,112,458
45: 840,1125,1194,723,208,1195
46: 143,847,195,763,3,15
1295: 482,1105,661,1137,789
48: 657,1287,459,1225,109
49: 356,1116,1283,446,285
50: 346,89,1148,877,976,200
1270: 74,384,1275,695,1249,187
52: 966,1224,1104,806,129,697
53: 897,481,865,759,799
54: 669,524,738,1088,1251,1217
55: 33,762,908,686,620,866
56: 1051,1174,855,915,1064,1059
57: 816,204,579,883,991,1204
58: 878,496,0,641,540,713
1296: 513,1177,303,865
60: 1255,113,174,1101,752,777
61: 1258,728,578,402,380,168
62: 94,282,1280,881,979,859
63: 393,612,238,242,985,888
64: 416,96,711,745,1089,383,448
65: 807,31,529,316,1058,495,226
66: 1215,280,16,38
67: 876,774,1246,1261,457,692
68: 300,311,694,1055,993,77
69: 467,613,734,806,820,989
70: 266,119,848,959,1177
71: 1161,1057,1015,1063,202,1083
72: 365,422,1268,1266,1084,319
73: 573,1139,1046,1030,1174,1064,1028
74: 1270,109,384,611,1249,160
75: 711,745,603,760,488,605
76: 949,964,150,480
77: 797,1055,300,68
78: 399,1267,1228,455
1291: 483,495,226,1121,376,378
80: 182,1259,1253,571,1297
81: 308,602,922,301
1231: 386,795,822,647,247
1167: 507,454,584,823,909,1132
84: 904,628,263,678,249,564
85: 1203,476,28,872,504,15
86: 836,309,753,498
87: 815,624,451,610,696,1034
88: 446,1129,890,41,1157,551
89: 1005,346,50,235,1191,877
1218: 1244,265,166
91: 460,810,1096,1115,1075,1150
1255: 116,113,60,1091,634,1101
93: 203,190,493,1275,1244,921
94: 282,412,62,554,1181,1280
95: 606,771,984,528
96: 1020,1059,605,711,448,64
97: 355,985,888,788,1284,639
98: 548,1204,213,816,396
99: 593,118,1024,194,786,333
100: 484,424,211,1146,114,972
101: 1069,1162,1093,1071,1142,1056
1250: 21,394,674,532,288
103: 358,586,44,458,667,511
104: 724,544,933,1264,258,2
1269: 781,262,1039,328,248,615
106: 21,394,566,162,182,403
107: 1138,437,1118,537
108: 625,250,882,669,246,612
109: 1225,74,384,657,611,48
1196: 434,691,1097,191,1106,1026
111: 752,295,113,392
112: 520,458,261,44
113: 1255,116,60,295,752,111
114: 972,750,100,424,928,1262
115: 457,770,1142,1180,692,1093
116: 1255,113,1091,729,620,295
117: 477,726,937,826
118: 593,99,927,786,1060,916
119: 70,266,408,513,496
1176: 554,731,328,781,588,412
121: 1240,1252,1228,8,1267,653
122: 599,885,549,20,216,475
1257: 881,785,852,979,327
124: 606,771,418,539,801,829
125: 271,805,362,956,902,480
126: 439,1024,593,618,30
1290: 1246,501,1286,814,1123
1238: 601,964,997,787
129: 243,728,697,52,1224,274
1217: 1251,163,410,543,738,54
131: 954,683,1293,198,904,720,843
132: 1182,815,624,700,452,780
133: 1131,1188,293,670
134: 425,438,649,435,1111,583
135: 486,570,308,421
136: 655,541,229,946
137: 861,1211,982,335,494,37
138: 418,539,536,477
139: 407,614,449,693,207,397
140: 368,725,142,197,1229,343
1247: 153,1281,365,1268
142: 725,978,553,809,368,140
143: 46,249
144: 216,626,475,429,950,353
145: 203,187,190,970,277,259,400
146: 1031,901,675,466,1065,645,508
1288: 340,1119,861,1298,512
148: 851,39,259,387
149: 936,1285,1140,527,314,773
