0: 408,751,597,558,496,540
1: 487,915,441,488,1168,1064,64
2: 258,298,724,104,461,426
3: 15,504,46,760,1019,1050
4: 617,526,968,913,548,712
5: 650,942,953,844
6: 988,566,290,377,172,716
7: 1089,337,730,900,361,572
8: 18,590,1228,653,121,948
9: 1114,1127,543,1223,803,163
10: 898,891,509,207,1040,252,516,684
11: 33,762,794,609,19,559
1209: 186,314,1055,773,345,694
1214: 753,498,348,586,677,608
1235: 906,105,155,578,402,989
15: 3,85,46,143,872
16: 736,38,842,66
17: 470,164,35,955,986,434
18: 8,590,184,1228,874
19: 79,908,940,609,11,794
20: 299,1009,537,122,549,914,475
21: 106,394,172,674,542,329,566
22: 962,1117,1109,139,1008,427
23: 424,928,965,945,754,795
24: 1124,643,568,971,740,1078
25: 1203,476,305,679,385
26: 165,261,1061,1155
27: 604,1220,32,170,629,747
28: 633,85,504,1203,706
29: 484,619,1029,232,424,965
30: 980,917,126,1135,1210,284
31: 981,529,727,464,980,917,181
32: 604,296,27,170,784,919
33: 11,762,807,559,866,828
34: 292,1013,789,210,804,925
35: 1145,164,17,1172,434
36: 1017,683,1183,227,671,835
37: 839,1184,1095,861,512
38: 736,16,585,66,1215,1221
39: 921,190,259,148
40: 360,685,238,1003,1022
41: 1071,1161,764,660,890,1105
42: 288,310,934,250,242,1054
43: 271,531,541,946,958
44: 112,458,358,103
45: 743,1033,840,1010,723,474
46: 3,15,763,143,847,1019
47: 574,268,1205,83,689,1035,944
48: 742,633,642,459,468,109
49: 501,1022,832,446,1067,285
50: 877,222,235,303,56,1014,1043
51: 1005,1126,1062,877,303,1113
52: 728,129,966,1224,697,274
53: 59,255,897,622,865,481
54: 669,524,738,1088,1217,1236
55: 1190,1018,620,762,794
56: 233,1107,1014,224,50,1043
57: 991,816,204,712,1204,883
58: 341,496,878,641,759,713
59: 53,255,897,622,1045,947
60: 116,1178,1101,777,1091,113
61: 281,982,168,402,380
62: 1181,94,979,859
63: 393,612,888,242,250
64: 448,406,279,1064,487,96,1
65: 807,833,316,495,226,1121
66: 1215,280,16,38
67: 814,939,1156,1133,1099
68: 300,1055,993,311,694,77
69: 806,697,613,467,734,989
70: 513,761,1177,266,381,1106
71: 1015,1057,180,1056,1112,1093
72: 365,422,319,570,1084,1036
73: 525,849,1139,971,233,1107,568,1032
74: 970,442,384,611,160,187
75: 711,603,1197,760,1050,605
76: 949,480,601,964,1080,150
77: 797,1055,300,68
78: 399,1228,455
79: 908,19,413,1160,794
80: 571,802,824,1157
81: 308,602,301,922
1231: 386,795,822,647,247
83: 595,689,268,47
84: 904,720,628,678,249
85: 15,504,1203,872,28
86: 836,309,753,498
87: 147,640,451,696,1034
88: 987,272,890,1120,1105
89: 346,1062,1148,1076,515,1126
1218: 93,265,493,166
91: 974,627,1079,1096,161,388,798
92: 614,693,127,139,973,518
93: 1218,493,203,921
94: 282,979,412,554,1181,62
95: 606,771,984,528
96: 605,487,711,745,279,64,383
97: 656,829,788,659,1141
98: 662,396,776,816,1204,317
99: 118,593,333,194,786
100: 232,972,211,484,889,1179
101: 1148,1083,853,1191,1072,221
102: 529,464,152,278,374,940
103: 358,586,458,44,667,511
104: 724,544,933,258,2
105: 906,335,1235,860,155,453
106: 21,394,1011,566,162,182
107: 1138,437,1009,537
108: 882,250,669,246,625,612
109: 657,468,633,48,459,1225,611
1196: 666,952,939,1115
111: 392,295,752,113
112: 520,458,44,261
113: 1091,752,295,60,116,111
114: 232,972,424,928,750,530
115: 390,1072,1092,1069,457,770
116: 60,1178,620,295,729,113
117: 477,726,937,826
118: 927,284,593,99,786,1110,916
119: 266,1151,408,751,761,341
1176: 554,731,328,301,588
121: 948,710,8,1228
122: 599,885,549,20,216,475
123: 245,516,169,127,159,397
124: 606,771,418,539,801,829
125: 956,362,480,902,271,805
126: 30,1024,1210,439,284,593
127: 139,159,92,973,397,123
128: 336,740,1001
129: 243,728,52,274,557
1217: 163,1236,410,543,738,54
131: 954,683,198,904,720,843
132: 780,452,1159,707
133: 1131,1188,293,670
134: 307,273,649,690,583,435
135: 421,570,308
136: 655,541,946
137: 861,1211,906,335,494,982
138: 418,539,536,477
139: 127,159,1008,22,1117,92,693
140: 368,197,983,725,142,343
141: 432,1102,894,1134,500,1109,519
142: 983,978,553,368,140
143: 257,847,1006,15,46,872
144: 216,626,429,475,950,353
145: 190,400,203,187,970,277
146: 723,901,1065,645,675,840
147: 640,87,610,1034,575,700
148: 851,39,259,387
149: 936,527,773,867,247,1140
150: 902,338,322,76,480,1080
1182: 707,378,332
152: 253,312,910,278,727,464,102
153: 1118,365,319,613,467
154: 668,306,875,185,503,415
155: 1235,105,860,734,820,989
156: 334,998,198,1000,1189,1023
157: 506,453,1039,704,286,382
158: 451,938,701,916,927,1135,264
159: 127,139,1008,207,516,123
160: 1089,587,657,611,74,442
161: 1096,1046,692,1081,974,91
162: 988,566,106,538,182
163: 1217,410,9,543,803,447
164: 470,1027,17,733,1145,35
165: 26,261,1061,598,831,520
166: 493,963,265,1218
167: 716,856,217,430,326,377
168: 578,402,243,728,380,61
169: 245,516,123,898,621,171
170: 646,1158,919,629,582,27,32
171: 485,621,169,898,891,821
172: 716,856,329,566,6,21
173: 401,450,811,1095,1037
174: 317,777,776,1234
175: 1005,1126,848,515,943,405,845
176: 547,877,222,1030,775,1077,214,1016
177: 486,615,664,506,1039
178: 430,667,326,831,520,458
179: 327,323,778,990,357
180: 1015,71,244,1112,223,974,627
181: 833,980,31,981,782,316
182: 1122,1157,162,106
183: 746,425,665
184: 18,874,387,851,399
185: 196,535,503,415,886,154
186: 314,1055,1209,652,229,830
187: 145,203,384,695,970,74
188: 1153,1160,1044,1190,297
189: 895,949,306,562,857,362
190: 145,400,203,39,921,259
191: 230,955,434,691,1186,923
192: 1085,439,545,618,768
193: 1212,920,852,1170,327
194: 347,534,1024,454,333,593,99
195: 592,796,199,1045,1041,957
196: 535,185,237,682,503,1216
197: 585,368,140,343,1222,1221
198: 334,156,1189,720,131,954
199: 930,967,592,796,465,195
200: 235,1113,930,465,976,907
201: 1063,1172,1069,876,1162,1083
202: 1031,423,449,1079,466,388
203: 145,190,187,493,695,93
204: 57,991,816,297,686,634,579
205: 792,653,1227,354,212,590
206: 823,754,584,462,616,510,945
207: 159,1008,1040,516,10
208: 717,1128,366,1033,840,1052,1012,765
209: 256,990,769,718,320,276
210: 789,661,931,1013,34,1129
211: 1146,680,1025,484,1179,100
212: 617,526,205,1227,354,283
213: 838,363,283,548,617,396
214: 1016,508,1096,1030,460,798,176
215: 325,813,607,217,856
216: 626,719,144,122,885,475
217: 607,215,873,326,856,167
1212: 920,359,193,1074,1170
219: 293,385,679,469,793,963
220: 970,442,318,351
221: 1081,1072,1148,101,1046,346,756,1077
222: 50,547,877,176,1016,303,573,1014
223: 449,519,1015,180,244,627,1079
224: 233,56,1014,767,517,573,568
225: 1167,550,527,773,345,1060
226: 378,483,1121,807,65,828
227: 735,339,671,843,683,36
228: 267,709,560,420,1007
229: 652,186,655,864
230: 191,955,1038,1163,1186,1068
1234: 174,776,289
232: 114,972,100,484,29,424
233: 1107,56,224,517,568,73,971
234: 914,429,1224,748,721
235: 303,1113,200,50,930,976,1043
236: 564,1006,735,476,872,758
237: 196,535,682,841
238: 825,992,1003,40,356
1177: 865,513,70,959,1106,1026
240: 1097,912,673,626,950,544
241: 857,956,871,386,647,637
242: 63,888,250,42,310,825
243: 728,129,168,755,380
244: 1015,580,180,1137,703,432,519,223
245: 169,123,407,397,1152,621
246: 669,524,790,854,108,612
247: 647,1140,1231,867,822,149
248: 850,781,664,328,1039
249: 564,1006,678,904,84,257
250: 934,108,882,63,612,242,42
251: 302,978,375,836,899,567
252: 1040,1042,1103,10,509,684
253: 152,312,910,977,342,1085
254: 647,637,1140,961,830
255: 53,59,622,481,759,263
256: 769,209,320,953,998,650
257: 143,847,678,1021,249,1006
258: 298,350,2,933,104,952
259: 379,387,190,400,39,148
260: 597,1219,558,589,440,778
261: 26,165,112,520
262: 781,588,664,421,602,409
263: 759,713,678,1021,255,622
264: 688,782,1135,158,701
265: 670,166,1218
266: 119,783,381,1151,761,70
267: 732,709,228,1025,560,296
268: 278,574,47,595,791,83,689
269: 846,1229,364,1173,523
270: 1142,285,1056,814,1098,1099
271: 43,531,805,125,902
272: 88,987,931,1120,1169,1129
273: 134,307,471,1061,583
274: 557,721,1224,52,129
1191: 1148,1083,853,101,1076,691,1063,923
276: 320,718,869,209
277: 379,970,145,400,318,411
278: 374,574,268,791,152,910,102
279: 406,444,64,487,96,383
280: 66,1215,1175,932
281: 61,380,648,391,450
282: 94,979,412,850,785,369
283: 213,838,617,212,1227,389
284: 927,118,593,30,126,1135
285: 270,1142,1067,501,49,814
286: 999,1074,382,157,704,359
1190: 1018,55,188,1160,297,686
288: 42,310,542,1054,532,1090
289: 1237,662,776,1234
290: 988,6,377,344,492,951
291: 1143,338,531,958
292: 1013,34,804,1073,693
293: 219,385,1188,133,670
294: 1194,474,1002,743
295: 376,729,635,116,392,111,113
296: 604,32,784,560,267,1025
297: 991,204,686,188,1044,1190
298: 258,350,2,514,774,1075
299: 20,537,549
300: 577,68,311,77
301: 81,602,478,922,588,1176
302: 251,978,375,858,809
303: 235,1113,51,50,877,222
304: 318,411,351,702,792,354
305: 714,758,1188,476,25,385
306: 154,668,875,562,189
307: 134,273,649,563,425
308: 81,602,135,421
309: 836,899,86,842
310: 42,288,242,825,992
311: 993,1034,610,300,577,68
312: 253,152,1210,1085,727,464
1228: 8,18,78,121
314: 186,1209,1140,773,830
315: 968,1020,900,630,572,883
316: 688,782,65,833,181,495
317: 579,1101,174,816,98,776
318: 304,411,351,220,277
319: 365,72,153,613,1084
320: 276,256,209,650
1193: 1192,404,1080,964
322: 150,338,404,1080,505,1143
323: 179,327,718,852,546,990
1179: 889,1216,1146,211,100
325: 813,215,658,856,329,705
326: 178,430,831,873,217,167
327: 179,323,193,852,1170
328: 1176,781,850,248,412
329: 674,705,325,172,856,21
1186: 848,923,515,230,191,1076,1068
331: 356,398,992,1123,1090,403
332: 392,635,1182
333: 507,454,534,194,786,1132,99
334: 942,953,998,156,198,954
335: 906,105,453,137,1211,382
336: 552,128,977,880,342,740,1078,1001,1147
337: 1089,7,587,730,1207,576
338: 150,902,322,531,1143,291
339: 735,227,671,714,758
340: 589,1119,1074,440
341: 58,496,878,119,408,761
342: 977,336,880,545,1001,1085,253
343: 1222,364,197,140,725,1229
344: 511,492,430,667,377,290
345: 993,1060,694,773,225,1209
346: 756,775,1077,1062,89,221,1148
347: 534,194,1024,768,819,433
348: 753,1214,358,586
1178: 60,116,1018,620,634,1101
350: 258,298,952,774,1133
351: 318,304,220,361,702
352: 717,1065,645,517,632,1124,643
353: 461,721,144,429,724,950
354: 792,205,702,304,526,212
355: 834,788,985,639
356: 832,398,331,238,992
357: 990,769,1000,778,179,1219
358: 103,586,44,348
359: 1212,920,704,862,286,1074
360: 40,685,501,1022,1115
