0: 408,751,597,558,496,540
1: 487,915,64,372,1168,1064
2: 724,104,461,258,426,514
3: 760,1197,1041,1019,1050
4: 617,526,968,913,548,712
5: 650,942,953,844
6: 988,566,172,716,290,377
7: 1089,587,337,730,361
8: 18,590,1228,653,121,948
9: 1114,1127,543,1223,803,163
10: 1040,252,207,159,516,891,509
11: 33,762,794,981,609,19,559
1209: 186,314,773,1055,345,694
1214: 753,498,348,586,677,608
1235: 906,105,989,155,402
15: 872,257,143,1006,85
16: 736,38,842,66
17: 955,434,986,470,164,35
18: 8,590,184,1228,874
19: 609,908,940,79,11,794
20: 299,1009,537,122,549,914,475
21: 394,106,172,674,329,566
22: 962,1109,1117,1008,427
23: 424,928,965,945,754,795
24: 740,1124,971,568,643,73
25: 219,385,1203,476,305,679
26: 165,261
27: 604,1220,32,170,629,747
28: 1203,872,85,1019,504,706
29: 484,619,1029,232,424,965
30: 980,917,126,1135,1210,284
31: 981,181,727,464,529,980,917
32: 604,296,27,170,784,919
33: 11,762,807,559,866,828
34: 292,1013,210,789,804,925
35: 1083,1063,1172,164,17,434
36: 1017,683,1183,227,671,835
37: 839,512,1184,861,1095
38: 736,16,585,66,1215,1221
39: 921,190,259,148
40: 360,666,685,1003,355,834,1022
41: 1071,1161,660,890,88,764,1105
42: 288,310,1054,934,242
43: 271,531,541,946,958
44: 112,458,358,103
45: 743,1033,1010,821,723,840,474
46: 257,143,847,799,763,1041
47: 1035,1205,944,574,83
48: 657,468,742,633,642,109
49: 1099,832,446,1067,285,1142
50: 1014,877,222,235,303,56
51: 303,1113,1005,1062,1126
52: 728,129,966,1224,697,274
53: 481,897,865,59,255,1045
54: 669,524,738,1088,1217,1236
55: 1190,1160,762,794,620,1018
56: 233,1107,224,50,1014,235,1043
57: 712,1204,883,991,204,816
58: 713,496,341,759,878,641
59: 53,255,622,799,1045,847
60: 116,1178,113,777,1091,752
61: 281,494,168,402,380,982
62: 859,1181,94,979
63: 393,1003,888,612,250,242
64: 487,96,1,1064,448,279
65: 807,833,316,495,226,1121
66: 1215,280,16,38
67: 814,939,1133,1162,1156,1086
68: 300,311,1055,993,694,77
69: 806,697,613,989,734,578
70: 119,266,381,1106,761
71: 1015,244,870,1057,1056,1112,180,1093
72: 365,422,319,1036,570,1084
73: 525,849,1139,568,233,1107,24,971
74: 970,442,160,384,611
75: 711,603,1050,488,1197,605
76: 949,480,964,1080,150
