0: 408,751,597,558,496,540
1: 487,915,1064,1168,1154,448
2: 724,104,461,258,298,426
3: 504,15,143,46,760,1050
4: 617,526,968,913,548,712,213
5: 650,942,953,844
6: 988,566,290,172,716,377
7: 442,337,730,361,572
8: 18,590,1228,653,121
9: 1114,1127,543,1223,803,163
10: 509,891,1040,207,516,898,171
11: 33,762,529,609,940,19,559,981
1209: 186,314,1055,773,345,694
1214: 753,498,586,348,677,608
1235: 578,402,989,906,155,105
15: 3,504,143,872,28,85
16: 736,38,842,66
17: 470,164,986,1145,35,434
18: 8,590,184,1228,874
19: 940,908,79,11,762,794
20: 299,1009,122,549,475,914
21: 394,172,674,542,566
22: 123,159,1117,962,1109,139
23: 424,928,965,754,945,795
24: 568,643,1124,971,1078,740
25: 1203,476,305,758,679,385
26: 165,261,1061,1155
27: 604,1220,32,170,629,747
28: 1203,85,504,15,742,633,706
29: 484,619,1029,232,100,424
30: 980,917,284,727,126,1210
31: 152,529,464,917,727,181,981
32: 604,296,27,170,784,919
33: 11,762,866,807,559,828
34: 292,925,789,210,804
35: 1075,1145,17,691,1150,434
36: 227,671,683,1017,835
37: 783,1184,861,1211,512
38: 736,16,585,66,1215,1221
39: 921,190,259,148
40: 238,992,360,356,832
41: 1071,1161,660,890,482,1105
42: 288,1054,934,242,310
43: 271,531,541,946,958
44: 112,458,358,103
45: 743,1033,840,1010,723,684,474
46: 1006,143,763,847,760,3
47: 268,574,1205,689,1035,944
48: 742,633,642,459,657,468,109
49: 356,398,1022,832,446
50: 1014,1016,222,303,56,1043
51: 235,1113,1005,877,303
52: 966,1224,806,728,129,697
53: 897,622,481,1021,865,255
54: 669,524,738,1088,1217,1236
55: 762,866,794,686,1018,620
56: 976,1043,1014,50,1107,1174
57: 991,816,204,579,883,1204
58: 341,496,878,641,759,713
59: 924,796,897,622,947
60: 116,1178,113,1101,1091,777
61: 281,982,168,402,380
62: 1181,94,979,859
63: 393,612,888,242,250,825
64: 406,279,448,487,96,383
65: 807,833,316,495,226,1121
66: 1215,280,16,38
67: 270,1196,1115,1098,1099
68: 300,1055,993,311,694,77
69: 467,734,613,806,989,697
70: 513,761,1177,1106,381,266
71: 1015,1057,1056,1112,1093,180,627
72: 365,422,319,570,1036,486
73: 1107,971,233,1032,525,1139
74: 970,160,384,611,187
75: 760,757,1050,1197,605,603
76: 949,480,601,964,1080,150
77: 797,1055,300,68
78: 399,1228,455
79: 413,1190,908,19,794
80: 824,182,1157,571,802
81: 308,602,301,922
1231: 386,795,822,647,247
1167: 550,225,1185,1110,936,527
84: 904,720,628,263,678,249
85: 1203,476,28,872,15
86: 836,309,753,498
87: 147,640,610,451,696,1034
88: 987,931,272,1120,1105
89: 1005,1126,1186,515,1076
1218: 93,265,1244,493,166
91: 974,627,1081,161,1047,388,798
92: 614,693,139,127,973
93: 1218,1244,493,190,203,921
94: 282,979,412,554,1181,62
95: 606,771,984,528
96: 487,488,711,605,64,383
97: 355,985,788,639
98: 396,816,548,1204,317
99: 927,118,593,333,1024,194,786
100: 232,972,211,1179,484,29
101: 1191,1063,1072,1083,221,1148
102: 152,529,910,278,940,374
103: 358,586,458,44,667,511
104: 724,544,2,933,258
105: 906,453,155,860,335,1235
106: 394,566,162,1011,182
107: 1138,437,1118,537
108: 882,250,669,246,625,612
109: 1225,611,48,459,657
1196: 952,350,67,814
111: 392,295,113,752
112: 520,458,44,261
113: 60,116,295,729,111,752
114: 232,972,424,928,750,530
115: 1072,390,1069,457,770,692
116: 60,1178,113,1018,620,729
