0: 58,408,1315,751,558,540
1: 681,1154,1020,1198,487,448
2: 258,298,724,104,461,1300
3: 504,1050,15,46,760
4: 548,712,968,913,617,526
5: 650,942,953,844
6: 988,566,377,716,329
7: 442,337,587,730,361,572
8: 1267,874,1311,590,653,121
9: 1127,1111,543,1223,803,163
10: 1040,509,397,407,1029,1187,621
1280: 1181,94,62,859
1209: 864,314,773,186,1055,694
1214: 753,498,348,586,677,608
1235: 578,402,989,734,906,155
15: 249,46,872,3,85
16: 736,38,842,66
17: 164,434,986,470
1256: 1212,920,1282,1170,340
19: 643,278,1124,224,1058
20: 299,1009,122,549,475,914
21: 106,394,1250,674,329,566
1152: 621,684,1130,521,616
23: 945,754,795,822
24: 1124,740,1147,374,224
25: 469,706,1203,305,385,219,1309
26: 165,1061,1263,261
27: 604,784,1220,32,629,747
28: 1203,1307,504,85,633,706
29: 996,965,619,424,1262
30: 917,284,118,593,927
31: 413,1058,224,529,762
32: 395,919,170,629,784,27
33: 65,529,55,762,226
34: 1297,80,571,1013,789
35: 1145,1302,1278,514,164
36: 683,1183,1017,671,227,835
37: 512,811,137,861,494,1288
38: 736,16,585,66,1215,197
39: 921,190,259,148
40: 825,992,238,360,832,834
41: 1094,890,1109,551,1117
42: 934,288,1070,882,310
43: 271,531,541,946,958
44: 358,103,112,458
45: 208,1065,723,1194,1049,1195
46: 678,249,15,799,3
1120: 1117,1157,88,482,1171,1161
48: 657,1287,642,459,1225,109
49: 398,356,446,1094,890
50: 222,1107,303,897,877,976
1270: 74,384,1275,695,1249,187
52: 966,806,129,697,1224
53: 897,1296,865,877,513,759
54: 669,524,738,1088,1251,1217
55: 794,762,1091,33,866
56: 1041,1197,1021,73,1045,1028
57: 816,991,579,883,1204
58: 0,641,496,1312,540,759,713
1296: 53,897,865,513
60: 1255,116,174,752,777
61: 380,982,578,402,168
62: 94,282,1280,369,979,859
63: 242,612,238,393,888,985
64: 416,1082,96,711,1089,383,448
65: 1305,529,33,495,1291,226
66: 1215,280,16,38
67: 876,774,1261,1246,457
68: 300,311,1055,694,993,77
69: 467,613,734,806,697,989
70: 381,266,959,1177,119
71: 1171,1057,1161,1015,202
72: 365,422,1268,1266,1084,319
73: 1001,1030,1064,1041,56,1032,1028
74: 1270,109,384,611,1249,160
