0: 408,751,597,558,496,540
1: 487,915,1064,1168,1154,448
2: 298,724,104,461,426
3: 504,15,143,46,760,1050
4: 617,526,968,913,548,712
5: 650,942,953,844
6: 988,566,290,172,716,377
7: 442,337,587,730,361,572
8: 18,590,1228,653,121
9: 1114,1127,543,1223,803,163
10: 509,891,1040,207,516,898,171
11: 33,762,529,609,940,19,559,981
1209: 186,314,1055,773,345,694
1214: 753,498,348,586,677,608
1235: 578,402,989,906,155,105
15: 3,504,143,872,28,85
16: 736,38,842,66
17: 470,164,1145,35,434,986
18: 8,590,184,1228,874
19: 940,908,79,11,762,794
20: 299,1009,122,549,475,914
21: 394,172,674,542,566
22: 123,159,139,962,1109
23: 424,928,965,754,945,795
24: 568,643,1124,971,740,1078
25: 1203,476,305,758,679,385
26: 165,261,1061,1155
27: 604,1220,32,170,629,747
28: 1203,85,504,15,742,633,706
29: 484,619,1029,232,100,424
30: 980,917,284,727,126,1210
31: 152,529,464,917,727,181,981
32: 604,296,27,170,784,919
33: 11,762,866,807,559,828
34: 292,210,925,789,983,804
35: 1075,1145,17,691,1150,434,986
36: 227,671,683,1183,1017,835
37: 783,1184,861,512
38: 736,16,585,66,1215,1221
39: 921,190,259,148
40: 238,992,360,356,832
41: 1071,1161,890,987,482,1105
42: 288,1054,934,242,310
43: 271,531,541,946,958
44: 112,458,358,103
45: 743,1033,840,1010,723,684,474
46: 1006,143,763,847,760,3
47: 268,574,1205,689,1035,944
48: 633,642,459,657,468,109
49: 356,398,832,501,446,285
50: 1014,1016,222,303,56,1043
51: 235,199,303,1113,1005,877
52: 966,1224,806,728,129,697
53: 897,622,481,1021,865,255
54: 669,524,738,1088,1217,1236
55: 762,866,794,686,1018,620
56: 976,1043,1014,50,1107,1174
57: 991,816,204,579,883,1204
58: 341,496,878,641,759,713
59: 924,845,897,622,947,796,799
60: 116,1178,113,1101,1091,777
61: 281,982,168,402,380
62: 1181,94,979,859
63: 393,612,888,242,250,825
64: 406,279,448,487,96,383
65: 807,833,316,495,226,1121
66: 1215,280,16,38
67: 270,1196,1115,350,1098
68: 300,1055,993,694,311,77
69: 467,734,613,806,989,697
70: 513,761,1177,381,266,119,1106
71: 1057,1015,1093,1056,180,1112
72: 365,422,319,570,1036,486
73: 1107,971,233,1032,525,1139
74: 970,160,384,611,187
75: 760,757,1050,1197,605,603
76: 949,480,601,964,150,1080
77: 797,1055,300,68
78: 399,1228,455
79: 413,1190,908,19,794
80: 182,824,571,1157
81: 308,602,301,922
1231: 386,795,822,647,247
1167: 550,225,1185,1110,936,527
84: 904,628,263,678,249
85: 1203,476,28,872,15
86: 836,309,753,498
87: 147,640,610,451,696,1034
88: 987,931,272,1129,1171,1120,1105
89: 1113,1126,1186,515,1005
1218: 1244,265,493,166,93
91: 974,627,1081,161,1047,388,798
92: 614,693,127,139,973
93: 921,493,1244,1218,190,203
94: 282,979,412,554,62,1181
95: 606,771,984,528
96: 487,488,711,605,64,383
97: 355,985,788,639
98: 396,816,548,1204,317
99: 927,118,593,333,1024,194,786
100: 232,972,211,484,29,1179
101: 1191,1063,1072,1083,221,1148
102: 152,529,910,278,940,374
103: 358,586,458,44,667,511
104: 724,544,258,2,933
105: 906,453,155,860,335,1235
106: 394,566,162,182,1011
107: 1138,437,1118,537
108: 882,250,669,246,625,612
109: 1225,611,48,459,657
1196: 67,270,666,952,814
111: 392,295,113,752
112: 520,458,44,261
113: 60,116,295,729,111,1091,752
114: 232,972,875,928,750,530
115: 1072,390,1069,770,692
116: 60,1178,113,1018,729,620
117: 477,726,937,826
118: 927,99,786,1110,916
119: 266,1164,408,70,761,341
1176: 554,328,731,588
121: 710,1240,653,8,948,1233
122: 599,885,549,20,216,475
123: 127,159,207,22,139,516
124: 606,771,418,539,801,829
125: 956,362,480,902,271,805
126: 30,284,1024,439,1210,593
127: 123,139,92,973,397,516
1238: 601,997,787,964,367
129: 243,728,52,1224,274,557
1217: 163,1236,410,543,738,54
131: 954,683,198,904,720,843
132: 780,452,1159,707
133: 670,1188,1131,293
134: 307,273,649,690,583,435
135: 421,570,308
136: 655,541,946
137: 861,1211,494,906,335,982
138: 418,539,536,477
139: 127,123,22,962,92,693,1117
140: 368,197,142,983,725,343
141: 432,500,1102
142: 368,140,978,553,983
143: 1006,46,872,3,15
144: 216,626,475,429,950,353
145: 190,400,203,187,970,277
146: 675,645,723,901,840,1065
147: 640,87,610,575,815,700
148: 851,39,259,387
149: 936,527,773,1140,867,247
150: 902,338,322,1080,76,480
1182: 707,1159,378,332
152: 31,529,464,102,312,910,192,727
153: 1136,365,319,613
154: 306,1239,889,503,875
155: 105,734,820,989,1235
156: 334,998,198,1000,1189,1023
157: 1039,704,286,382,359
158: 451,938,916,701,1135,264
159: 123,207,22,1109,427,1008
160: 74,220,611,442,587
161: 1081,1046,974,91,1030,798
162: 988,566,106,538,182
163: 1217,410,9,543,803,1243
164: 470,17,733,755,648,1145
165: 26,261,1061,598,831,520
166: 493,963,1241,670,1218,265
167: 716,856,377,217,430,326
168: 578,402,243,728,380,61
169: 397,898,171,561,407,621,245
170: 1158,919,629,27,32
171: 169,898,10,891,621,1004
172: 716,329,674,566,6,21
173: 827,1037,401,1095,811
174: 317,1101,776,1234,777
175: 1163,943,848,1126,515,405
176: 222,877,775,1077,1096,1030,214
177: 409,615,664,506
178: 430,667,326,831,520,458
179: 327,323,718,778,990,357
180: 1079,223,71,1015,627,1112
181: 833,981,917,31,782,316
