0: 58,496,408,751,558,540
1: 1154,681,1168,1020,487,1198
2: 258,298,724,104,461,426
3: 504,15,1050,46,760,763
4: 617,526,968,913,548,712
5: 650,942,953,844
6: 988,566,172,290,377,716
7: 442,337,587,730,361,572
8: 1267,874,590,653,121
9: 1127,307,543,1223,803,163
10: 1040,407,509,621,1152,1166
1280: 1181,94,62,859
1209: 864,314,773,694,1055,149,186
1214: 753,498,348,586,677,608
1235: 578,734,989,906,155,402
15: 3,504,143,46,872,85
16: 736,38,842,66
17: 35,1145,470,164,434,986
1256: 1212,920,1074,1170,1282,193
19: 374,908,413,940,529,762
20: 299,1009,122,549,475,914
21: 106,394,674,566,172
1152: 521,621,631,407,10,1187
23: 965,928,1262,754,945,795
24: 1147,224,1078,1085,1124,740
25: 1203,476,305,1248,758,679
26: 165,1263,261
27: 604,784,1220,32,170,629,747
28: 1203,85,504,1050,633,706
29: 462,1179,424,965,1262
30: 618,917,284,126,593,927
31: 940,727,917,782,181,529
32: 784,27,170,395,919,629
33: 762,55,807,226,376,866
34: 661,789,925,571,292,1013
35: 17,876,1278,164,733
36: 227,671,683,1183,1017,835
37: 783,811,861,512,1119
38: 736,16,585,66,1215,1221
39: 921,190,259,148
40: 825,992,238,360,832,834
41: 1169,1011,1123,1157,1122
42: 934,1054,310,1094,288
43: 271,531,541,946,958
44: 358,103,112,458
45: 723,840,1004,1194,1033,1125
46: 143,847,195,763,3,15
47: 1035,417,525
48: 657,468,1287,633,459,109
49: 501,1283,446,285,1123
50: 257,1041,1043,200,976,222
1270: 74,384,1275,1249,187
52: 966,1224,1104,806,129,697
53: 897,481,622,255,799
54: 669,524,738,1088,1251,1217
55: 794,33,762,686,620,866
56: 976,1107,855,1051,1174,915
57: 816,204,579,883,991,1204
58: 878,496,0,641,540,713
59: 1197,957
60: 1255,113,174,1101,752,777
61: 1258,402,578,380,168
62: 94,282,979,1280,881,859
63: 393,612,888,242,238,250,825
64: 745,416,96,448,711,383
65: 807,181,316,226,495,1058
66: 1215,280,16,38
67: 1261,774,1097,1246,457,692
68: 300,311,694,1055,993,77
69: 467,613,806,820,697,734,989
70: 119,266,848,959,1177
71: 1015,1057,1083,627,202,974
72: 365,422,1268,1266,1084,319
73: 1077,1139,573,1032,1046,1064
74: 1270,109,611,1249,160
75: 760,757,488,603,605
76: 150,480,964,949,1080
77: 797,1055,300,68
78: 399,1267,1228,455
79: 908,413,188,1190,794
80: 661,1253,182,1259,571
81: 308,602,922,301
1231: 386,795,822,867,647,247,1285
1167: 867,754,823,909,822,1100
84: 904,628,263,678,249,564
85: 1203,476,28,872,504,15
86: 836,309,753,498
87: 624,451,815,696,610,1034
88: 890,1169,446,398,1129
89: 1191,175,1095,1019,1005,235
1218: 1244,265,493,166
91: 1075,1150,810,1096,1115,460
1255: 116,113,60,1091,634,1101
93: 203,190,493,1244,921
94: 282,62,412,554,1181,1280
95: 606,771,984,528
96: 1059,448,808,711,605,64
97: 355,985,788,1284,639
98: 548,1204,213,816,396
99: 593,118,333,1024,194,786
100: 484,424,1146,114,972
101: 1069,1162,1099,1071,1093
1250: 705,658,1070,479,1054
103: 358,586,44,458,511,667
104: 724,544,933,258,2
1269: 1036,409,860,615,1039,664
106: 21,394,566,162,182,403
107: 1138,437,1118,537
108: 250,882,625,669,246,612
109: 1225,74,459,657,611,48
1196: 691,1113,434,1027,191,1106
111: 752,113,295,392
112: 520,458,261,44
113: 1255,116,60,295,752,111
114: 232,972,875,100,424,928,1262,750
115: 770,1093,457,1067,692,1069
116: 1255,113,1091,295,729,620
117: 477,726,937,826
118: 593,99,927,786,1060,916
119: 266,70,408,341,496
1176: 554,731,328,301,588,412
121: 1240,1252,1228,8,653
122: 599,885,549,20,216,475
1257: 881,785,852,979,920,327
124: 606,771,418,539,801,829
125: 271,805,362,956,902,480
126: 618,30,1024,1135,439,593
127: 449,207,519
1238: 601,964,997,787
129: 243,728,697,52,1224,274
1217: 1251,163,410,543,738,54
131: 954,683,843,198,904,720
132: 780,624,815,700,452,1182
133: 1131,1188,293,670
134: 425,438,1111,649,435
135: 486,570,308,421
136: 655,541,229,946
137: 861,1211,982,335,494
138: 418,539,536,477
139: 519,693,207,973,614,397
140: 368,983,725,142,197,343
1247: 153,1281,365,1268
142: 983,978,553,809,368,140
143: 678,847,46,249,872,15
144: 216,626,475,429,950,353
145: 203,187,190,970,277,400
146: 1031,901,675,723,645,1065
147: 624,451,431
148: 851,39,259,387
149: 936,1140,527,314,773,1209
150: 322,338,902,480,76,1080
1182: 1159,700,452,132
1148: 1163,346,1005,877,1186,1076,1043
153: 1136,1247,1281,1268,467,613,319
154: 668,306,1239,1276,875,562
155: 906,453,1260,1265,1235,734
156: 334,998,198,1023,1000,1189
157: 506,1039,664,704,286,382
158: 916,938,927,284,264,701
1287: 742,633,642,468,48
160: 1249,220,611,74,442,587
161: 798,1081,1030,1075,221,1062
162: 538,988,566,106,182
163: 1217,410,9,543,1243,803
164: 470,1037,733,648,17,35
165: 26,598,520,261,831
166: 493,695,963,1241,265,1218
167: 716,856,217,430,326,377
168: 380,243,728,578,61
1160: 1153,1178,1144,1190,297,991
170: 646,1158,919,629,582,27,32
1285: 936,1140,1231,867,247
172: 566,6,329,716,674,21
173: 391,401,839,811,827,959,381
174: 776,1101,317,60,1234,777
175: 1095,405,89,235
176: 798,214,508,645,632,1128,517
177: 704,248,850,369,862,359
