0: 408,751,597,558,496,540
1: 372,1168,1064,487,915,64
2: 724,104,544,461,258,1075
3: 592,1019,757,760,763
4: 526,617,968,913,548,712,213
5: 650,942,953,844
6: 988,566,377,172,716,290
7: 442,587,351,702,361,1089
8: 18,590,1228,653,121,948
9: 1114,1127,543,1223,803,163
10: 1040,207,159,252,891,516,509
11: 762,794,981,609,807,559
1209: 186,1055,314,68,694,773
1214: 753,498,586,348,677,608
14: 1015,244,324
15: 872,257,1006,249,85,143
16: 736,38,842,66
17: 986,955,164,470,434,35
18: 8,590,184,874,1228
19: 609,908,940,79,1160,794
20: 299,1009,122,549,475,914
21: 394,106,172,674,329,566
22: 1169,962,1109,349,1008,427
23: 424,928,965,945,754,795
24: 740,1124,568,517,643,73,971
25: 219,385,1203,305,679
26: 165,261,1155
27: 604,1220,32,170,629,747
28: 1203,872,85,504,679,706
29: 484,619,1029,232,424,965
30: 917,980,126,284,927,1135
31: 981,529,181,727,464,1085
32: 604,296,27,170,784,919
33: 762,807,226,828,866,376
34: 292,1013,789,210,804,925
35: 434,691,1191,164,955,17
36: 683,1017,1183,227,671,835
37: 512,494,861,1095,839,450
38: 736,16,585,66,1215,1221
39: 921,190,259,148
40: 360,834,666,1022,355,985
41: 1071,1142,1067,890,1105
42: 288,934,242,310,992,1090
43: 271,531,541,946,958
44: 112,458,358,103
45: 743,1033,1010,723,840,474
46: 257,799,947,760,143,763
47: 1035,417,1205,83,944,574
48: 657,468,742,633,1050,109
49: 446,832,1099,1142,285,1098
50: 767,56,1014,877,235,303
51: 303,1113,1126,1062,845,1005
52: 243,728,129,966,1224,274
53: 231,897,481,796,255,195,1045
54: 543,893,738,1088,1217
55: 686,1190,188,1160,762,620
56: 50,767,235,233,224,1043
57: 816,579,204,991,883,1204
58: 878,496,341,713,641,759
59: 263,622,255,1045,799,847
60: 116,1178,777,111,113
61: 281,494,402,168,380,982
62: 1181,979,94,859
63: 1003,888,612,250,242
64: 448,279,1,1064,487,96
65: 226,833,316,495,1121
66: 1215,280,16,38
67: 1180,1072,1069,1162,115
68: 1055,1209,993,694,797,77,300
69: 578,402,697,613,734,989
70: 119,266,381,1163,1106,761
71: 1112,180,1093,1057,1056,1015,244,870
72: 422,319,1036,570,1084,820
73: 233,1107,568,24,525,971,849
74: 970,351,160,384,611,442
75: 1197,603,711,488,757,605
76: 949,480,964,1080,150
77: 797,68,993,300
78: 399,1228,455
79: 1153,413,1160,908,19,188
80: 571,802,824,1122,1157
81: 308,602,301,922
1231: 386,795,822
83: 595,689,944,574,268,47
84: 904,720,628,678,622,1021
85: 1041,143,28,872,15,504
86: 836,309,753,498
87: 147,640,1060,451,701,696
88: 272,1120,987,890,1137,1105
89: 515,1062,346,1148,775,756
1218: 93,265,166,493
91: 974,1112,180,627,798,214,1096
92: 614,693,846,139,561,518,973
93: 1218,493,921
94: 412,282,979,554,1181,62
95: 124,606,771,984,528
96: 605,487,745,711,279,64,383
97: 1097,489,639,788,912,1141,355
98: 396,816,548,1204,317
99: 118,593,194,786,333
100: 232,972,211,484,889,1179
101: 691,201,722,161,221,569,1077
102: 278,374,152,464,529,940
103: 358,586,458,44,667,511
104: 544,2,933,258
105: 335,155,860,615,453
106: 21,1011,566,162,182
107: 1138,437,1009,537
108: 612,882,250,625,669,246,1070
109: 1225,611,633,459,657,48
1196: 1133,1156,1230,933,952
111: 113,60,777,752
112: 520,458,44,261
113: 111,60,116,295,392
114: 232,972,424,928,750,530
115: 770,457,1069,1072,67,390,1081
116: 60,1018,729,295,392,113
117: 477,726,937,826
118: 284,916,593,99,927,786,158
119: 70,266,408,1151,761,341
120: 192,768,545,880,253,342
121: 948,710,1233,8,1228
122: 599,885,549,20,216,475
123: 169,397,127,159,898,516
124: 606,95,771,418,539,801
125: 271,805,480,956,362,902
126: 917,30,1024,1210,439,284,593
127: 349,159,1008,139,123,397
128: 740,1128,1078,1001,336
129: 243,52,274,557
1217: 163,625,410,543,54
131: 954,683,843,198,904,720
132: 707,1159,780
133: 1131,1188,670
134: 307,1061,649,690,583,435
135: 1036,570,421,308
136: 655,541,946
137: 861,1211,982,906,335
138: 418,539,536,477
139: 127,1008,92,693,973,397
140: 368,197,142,983,725,343
141: 1109,894,500,703,1102,432
142: 140,368,978,553,983
143: 1041,85,763,257,46,15
144: 216,626,475,429,950,353
145: 190,400,203,187,970,220
146: 723,840,684,675,1065,645,901
147: 640,87,610,700,1060,1034
148: 851,39,259,387
149: 936,1140,867,822,247
150: 902,338,322,76,480,1080
151: 365,319,153
152: 312,910,464,278,102,791
153: 613,467,319,151,734
154: 668,306,875,185,503,415
155: 1084,734,860,989,105
156: 334,998,198,1000,1189,1023
157: 382,453,177,594,704,359,286
158: 451,264,938,284,916,118,927
159: 127,349,10,207,427,123,516
160: 657,715,611,442,74
161: 390,201,722,1081,101,974,221,692,287
162: 988,566,106,538,182
163: 1217,410,9,543,803,447
164: 1083,470,1145,35,1191,17
165: 26,261,598,831,520
166: 963,695,493,293,265,1218
167: 430,377,326,217,215,716
168: 578,243,728,497,380,61
169: 245,171,123,397,407,898,621
170: 1158,919,629,27,32
171: 169,898,821,485,621,1194
172: 716,856,329,566,6,21
173: 827,839,391,450,401
174: 317,777,1101,776,752,1091
175: 1148,1076,848,943,515,1126,405
176: 877,775,756,1016,222,547,1014
177: 157,453,664,615,248,704
178: 430,667,326,831,520,458
179: 852,323,327,1170,778
180: 1112,71,1093,244,91,627,223
181: 31,981,980,559,782
182: 1094,1122,162,1011,106,1116
183: 746,425,438,665
184: 18,874,387,851,399
185: 196,535,503,415,886,154
186: 1055,314,1209,652,229,830
187: 695,384,793,970,145,203
188: 297,55,686,79,1153,1160
189: 895,949,306,562,857,362
190: 145,400,203,39,921,259
191: 955,230,434,853,1077,923
192: 120,1210,439,768,342,1085
193: 1212,920,862,785,369,327
194: 534,1024,330,454,333,593,99
195: 947,957,199,1045,53,796
196: 535,185,237,682,503,1216
197: 140,368,585,343,1222,1221
198: 334,156,1189,720,131,954
199: 195,957,796,930,967,465
200: 930,1005,1113,976,907,772
