0: 408,751,597,558,496,540
1: 372,1032,1064,1168,487,915
2: 724,104,461,557,1075
3: 760,757,763,1041,75,603
4: 548,1204,712,968,526,617
5: 650,942,844
6: 988,566,377,172,716,290
7: 702,361,442,587,220,351
8: 18,590,653,205,121,948,1228
9: 1223,543,803,163
10: 1040,207,684,252,516,891,509
11: 981,529,609,807,559,762
1209: 345,694,225,773,186,314
1214: 753,498,586,348,608,677
14: 1015,244,324,870,1056
15: 85,143,257,1006,28,872
16: 736,38,842,66
17: 986,434,35,470,1145,1077,853
18: 8,590,184,874,1228
19: 609,908,940,188,79,794
20: 299,1009,549,122,475,914
21: 1011,106,172,674,329,566
22: 141,894,1109,1169,427,499
23: 795,754,928,965,114,424
24: 643,568,73,740,1124,971
25: 305,1203,476,679
26: 165,261
27: 604,32,1220,170,629,747
28: 1203,872,15,85,504,706
29: 484,619,1029,232,424,965
30: 1085,917,980,284,1135,927
31: 981,529,181,727,464,1085,980
32: 604,296,27,170,784,919
33: 1160,762,807,226,866,828
34: 789,80,571,925,292,1013,210
35: 1191,164,298,1145,1077,17
36: 835,1183,683,1017,227
37: 512,1095,450,861,494
38: 736,16,585,66,1215,1221
39: 921,190,259,148
40: 737,825,985,360,834
41: 1071,446,1105,398,1142,890
42: 288,934,242,310,992,1090
43: 271,531,541,946,958
44: 112,458,358,103
45: 723,840,1010,474,743,1033
46: 760,947,957,799,143,763
47: 1035,556,1205,83,944,574
48: 742,1019,633,1197,1050,109
49: 832,1098,270,1071,446,285
50: 767,56,1014,877,235,303
51: 303,1113,1126,1062,1005
52: 1150,721,1224,274
53: 231,897,481,255,195,1045
54: 543,738,969,528,1088
55: 297,686,620,188,1160,794,1190
56: 50,767,235,233,224,1043
57: 816,579,991,883,1204,712
58: 641,496,341,713,878,759
59: 678,263,255,847,1045
60: 116,1178,777,392,113,111
61: 281,168,69,402,494,982
62: 859,1181,94,979,282
63: 393,888,246,854,1022,612
64: 448,279,383,605,487,96
65: 226,833,316,495,1121,1058
66: 1215,280,16,38
67: 1180,814,1162,1081,1069,115
68: 797,77,186,1055,694,300
69: 613,578,728,989,402,61
70: 119,266,381,1163,1106,761
71: 1112,1056,180,1093,244,223
72: 422,319,1036,570,820
73: 233,1107,24,568,849,971
74: 970,220,384,611,442,160
75: 745,603,757,3,488,711
76: 150,480,601,964,949,1080
77: 797,68,694,300
78: 399,455
79: 188,1153,413,1205,908,19
80: 789,34,1157,1094,571,802
81: 308,602,922,301
82: 621,245,1152
83: 595,268,689,944,574,47
84: 904,720,628,1021,678,622
85: 15,143,763,504,1041,28
86: 753,498,836,309
87: 147,640,451,696,701,1060
88: 482,1137,890,1105,272,987
89: 756,775,176,877,515,1062,346
1218: 93,265,166,493
91: 974,627,547,1096,798,214,176
92: 614,693,846,139,561,518,973
93: 1218,493,921
94: 412,979,554,328,62,1181
95: 124,606,771,984
96: 745,605,711,64,383,416
97: 737,355,1141,779,489
98: 396,776,816,548,1204,317
99: 786,1132,333,194,330
100: 232,972,484,889,1179
101: 569,1077,853,221,722,749,691
102: 278,374,152,464,529,940
103: 358,586,458,44,667,511
104: 724,544,2,1196,258,1075
105: 453,155,860,615,906,335
106: 21,1011,566,162,182
107: 1138,437,748,537
108: 1070,882,250,612,669
109: 1225,48,459,633,469
110: 1139,849,1107,1032
111: 752,60,777,113
112: 520,458,44,261
113: 392,60,116,777,111
114: 232,972,424,23,928,750,530
115: 1069,770,390,67,1081,161
116: 60,1018,729,295,392,113
117: 477,726,937,826
118: 284,330,593,786,938,158,916
119: 70,266,408,1151,761,341
120: 192,342,768,545,880,253
121: 948,710,1228,8
122: 599,885,20,549,475,216
123: 169,397,127,159,207,898,516
124: 606,95,771,418,801,790
125: 271,805,362,956,902,480
126: 192,1210,439,1024,593,917
127: 349,139,1008,159,123,397
128: 740,522,1128,1078,1001,977,336
129: 274,461,1172,426,1083
1217: 1088,625,163,447,410,887
131: 954,1183,198,683,904,843
132: 707,378,1159,780
133: 1131,1188,385,670
134: 307,1061,649,690,583,435
135: 1036,570,308,421
136: 655,541,946
137: 861,982,906,335,382,1211
138: 539,536,477,937
139: 127,1008,92,693,973,397
140: 368,142,983,725,343
141: 22,894,500,703,1109,432
142: 140,368,978,553,983
143: 15,85,763,257,799,46
144: 950,626,475,216,353,429
145: 400,203,187,970,277
146: 723,840,684,901,1065,645
147: 640,87,610,1034,1060
148: 851,39,387,259
149: 247,527,936,254,830,314,1140
150: 902,480,322,338,76,1080
151: 365,319,153
152: 312,910,464,791,278,102
153: 806,467,1118,151,734
154: 668,306,185,503,875,415
155: 1084,734,860,906,989,105
156: 1189,1023,334,998,720,198
157: 453,177,594,286,382,359
158: 451,938,916,284,118,264,927
159: 127,349,207,499,123,516
160: 442,587,657,611,74
161: 201,722,443,287,1081,390,115
162: 988,566,106,824,538,182
163: 1217,9,543,803,447
164: 35,298,456,1063,1145,733
165: 26,261,598,831,520
166: 963,695,493,293,265,1218
167: 430,377,326,217,716,215
168: 281,61,380,578,497
169: 407,171,123,397,898,516
170: 1158,582,919,629,32,27
171: 407,169,245,898,621,485,1194
172: 716,856,329,566,6,21
173: 827,811,839,648,391,1027
174: 317,777,1101,776,752,1091
175: 515,1126,1148,848,943,405
176: 756,89,775,91,547,1016,222,214
177: 157,453,664,615,594,248
178: 430,667,326,831,520,458
179: 546,852,323,327,1170,778
180: 1112,71,627,1079,223,798
181: 31,981,1085,980,559,782
182: 1116,1094,162,106,824
183: 746,425,438,665
184: 18,874,387,851,399
185: 196,535,503,415,886,154
186: 1055,314,1140,1209,694,68
187: 695,793,384,970,145,203
188: 1153,79,19,794,297,55
189: 895,949,306,362
190: 400,203,39,921,259
191: 1046,853,955,434,654,1030,923
192: 120,1210,342,768,126,439
193: 1212,920,359,862,785,327
194: 534,1024,507,333,99,330
195: 947,199,796,53,231,897,903,1045
196: 535,185,237,1216,503
197: 368,585,343,1222,1221
198: 131,954,156,334,904,720
199: 195,947,796,957,930,465,817
200: 930,967,1005,1113,976,907,772
201: 722,287,161,691,876,1072,1081
202: 388,1079,449,423,466,1031
203: 145,190,187,695,493
204: 579,991,1044,297,686,634
205: 653,1089,792,8,590
206: 521,616,510,945,1130,1125
207: 10,1040,499,159,123,516,891
208: 414,275,366,717,1128,239,1001
209: 256,990,769,718,320,276
210: 1013,789,34,661,1120
211: 484,619,1025,1146,680
212: 283,526,617,354,1089
213: 838,363,548,283,617,396
214: 508,222,798,91,627,547,176
215: 716,856,217,813,607,167
216: 626,475,144,122,885,719
217: 873,607,326,167,215
1212: 920,193,327,1170,440
219: 293,385,679,469,963
220: 74,442,7,351,318
221: 692,722,749,691,569,101,373,853,974,1096,1046
222: 508,214,775,176,573,1014
223: 1079,449,244,71,180,519
224: 233,810,767,56,517,568
225: 550,773,696,1209,345,1060
226: 807,833,65,33,1121,828
227: 843,339,671,683,835,36
228: 267,709,560,1173,420,631
229: 541,652,1055,655,864
230: 1148,923,955,1038,1076,848,959
231: 53,897,903,195,796
232: 114,972,424,100,484,29
233: 1107,73,224,1043,56,568
234: 721,429,914,1009,1104,1224
235: 303,1113,50,56,1043,976
236: 1006,564,735,872,476,758
237: 196,535,1216,841
238: 310,360,992,666,501,685
239: 545,880,1208,1001,208,366,765
240: 673,912,950,626,1097,544
241: 871,530,386,857,647
242: 310,250,825,888,42,934
243: 1172,1150,578,728,497
244: 324,14,870,71,1056,519,449,223
245: 407,171,1007,1152,82,621
246: 669,524,1003,1022,612,63
