0: 408,751,597,558,496,540
1: 487,915,1064,1168,1154,448
2: 298,724,104,461,426
3: 504,15,1050,46,760,763
4: 617,526,968,913,548,712
5: 650,942,953,844
6: 988,566,377,290,172,716
7: 442,337,587,730,361,572
8: 18,590,184,1228,653,121
9: 1114,1127,543,1223,803,163
10: 1040,171,509,898,821,1166,621,1004
11: 940,19,529,981,33,762
1209: 186,314,1055,773,694
1214: 753,498,348,586,677,608
1235: 578,402,989,906,155,105
15: 3,504,143,46,872,85
16: 736,38,842,66
17: 470,986,733,164,35
18: 8,590,874
19: 940,908,11,79,762,794
20: 299,1009,122,549,475,914
21: 106,394,542,674,566,172
22: 159,962,1109,500,427
23: 424,928,945,754,965,795
24: 1124,740,568,643,971,1078
25: 1203,476,305,758,679
26: 165,261,1061,1155
27: 604,1220,32,170,629,747
28: 504,1203,85,742,633,706
29: 484,619,100,1029,232,424
30: 727,917,284,927,126,439
31: 152,529,727,917,981,181
32: 604,296,27,170,784,919
33: 866,762,11,807,833,981
34: 292,210,925,789,983,804
35: 1145,17,986,876,434
36: 227,671,683,1183,1017,835
37: 783,811,861,512
38: 736,16,585,66,1215,1221
39: 921,190,259,148
40: 360,238,992,356,832
41: 1161,660,1171,890,987,1105
42: 288,1054,934,242,310
43: 271,531,541,946,958
44: 358,103,112,458
45: 840,723,1033,1194,474,1010,743
46: 1006,143,847,763,3,15
47: 268,574,1205,689,1035,944
48: 633,642,459,657,468,109
49: 285,1142,1090,501,446
50: 1046,1016,222,56,1043,1014,1107
51: 235,303,1005,89,1113,877
52: 966,1224,806,728,129,697
53: 897,622,1021,865,481,255
54: 669,524,738,1088,1251
55: 866,762,794,686,1018,620
56: 976,1043,222,50,1014,1174,1107
57: 579,1178,204,883,1204,816
58: 341,496,878,540,641,759,713
59: 799,195,924,622,947,796
60: 174,1101,634,1091,777
61: 281,982,402,168,380
62: 1181,94,979,859
63: 393,612,888,250,242,825
64: 406,448,279,487,96,383
65: 807,833,316,495,226,1121
66: 1215,280,16,38
67: 1027,1196,1246,1022
68: 993,311,1055,694,77,300
69: 467,734,613,806,697,989
70: 381,119,1106,513,761,1177
71: 974,627,1057,1093,1112,180,1015
72: 422,319,570,486,1036
73: 233,971,1014,1032,1107,525,1139
74: 1249,187,160,611,384
75: 760,757,1197,1050,605,603
76: 949,480,601,964,150,1080
77: 797,1055,68,300
78: 399,1228,455
79: 1153,413,908,19,794,1190
80: 182,1157,1253,661,571
81: 308,602,301,922
1231: 386,822,647,247
1167: 225,1100,1185,1110,936,527
84: 904,628,263,678,249,564
85: 1203,476,872,504,15,28
86: 836,309,753,498
87: 147,640,451,696,1034
88: 987,931,272,1171,1129
89: 515,1126,1113,1005,1186,51
1218: 1244,265,493,166
91: 221,390,974,1072,1096,1047,798,1081
92: 973,139,127
93: 145,190,493,203,1244,921
94: 282,979,412,554,1181,62
95: 606,771,528,984
96: 711,605,487,488,64,383
97: 355,985,788,639
98: 396,548,816,213
99: 593,118,333,194,1024,786
100: 484,29,211,1179,232,972
101: 221,1148,1083,1069,1063,1072
102: 910,374
103: 358,586,44,458,511,667
104: 724,544,933,2
105: 906,453,155,335,820,1235
106: 21,394,566,162,182,1011
107: 1138,437,1118,537
108: 882,250,625,669,246,612
109: 1225,48,459,657,611
1196: 1027,350,67,952,1246
111: 392,295,113,752
112: 520,458,261,44
113: 116,1091,295,729,111,752
114: 232,972,875,928,750,530
115: 1093,692,457,770,1056
116: 634,113,1091,1018,729
117: 477,726,937,826
118: 593,99,1135,786,1110,916
119: 381,266,70,408,1164,761
1176: 554,731,328,301,588
121: 1240,653,8,1228
122: 599,885,549,20,216,475
123: 127,159,207
124: 606,771,418,539,801,829
125: 956,362,480,902,271,805
126: 30,927,1024,1012,439,593
127: 123,207,962,92,973,139,397,516
1238: 601,964,787,997
129: 243,728,52,1224,274,557
1217: 1251,1236,410,543,738,163
131: 954,683,843,198,904,720
132: 780,452,1159,707
133: 1131,1188,293,670
134: 307,273,649,690,435,583
135: 421,570,486,308
136: 655,541,946
137: 861,1211,494,906,335,982
138: 418,539,536,477
139: 92,693,973,1117,127,962
140: 368,725,142,197,343
1247: 1136,153,365
142: 983,725,978,553,368,140
143: 46,678,249,872,15
144: 216,626,475,429,950,353
145: 190,400,93,970,203,187
146: 1031,901,675,645,840,723,1065
147: 640,87,610,1034,575,815,700
148: 851,39,259,387
149: 936,527,1140,314,773
150: 322,338,902,1080,76,480
1182: 707,1159,378,483,332
152: 31,529,910,1210,727
153: 1136,1247,365,319,613,1084
154: 306,1239,889,503,875
155: 105,734,820,989,1235
156: 334,998,198,1000,1189,1023
157: 1039,382,506,704,286
158: 451,938,916,1135,264,701
159: 123,207,22,1134,1008,427
160: 1249,74,220,611,442,587
161: 1030,798,1081,346,1062,1076
162: 538,988,566,106,182
163: 803,1243,9,543,1217,410
164: 755,648,733,456,470,17
165: 26,261,1061,598,831,520
166: 493,963,1241,1218,265
167: 217,716,856,430,326,377
168: 578,402,243,728,380,61
169: 516,171,397
170: 1158,919,629,27,32
171: 1040,516,169,10,397,407,621
172: 566,6,716,329,21
173: 827,401,839,381
174: 317,1101,60,776,1234,777
175: 1151,1184,943,515,1126,405
176: 1077,573,810,1030,798,214,767,508
177: 781,262,409,615,506,664
178: 430,326,831,520,458,667
179: 327,323,718,778,990,357
180: 1015,223,244,627,71,449,1079,202,388
181: 833,981,917,31,782,316
182: 80,1157,106,162
183: 892,665,746,425
