0: 408,751,1164,558,496,540
1: 487,915,1064,1168,1154,448
2: 724,104,461,426
3: 504,15,1050,46,760,763
4: 548,712,968,913,617,526
5: 650,953,942,844
6: 988,566,377,290,172,716
7: 442,337,587,730,361,572
8: 1267,590,1228,874,653,121
9: 1114,803,543,1223,163
10: 621,1166,407,1040,171,509,1152
11: 33,762,529,19,807,981
1209: 186,314,773,1055,149,694
1214: 753,498,348,586,677,608
1235: 578,402,989,906,155,982
15: 3,504,143,46,872,85
16: 736,38,842,66
17: 1180,470,164,986,434
1256: 1170,440,1074,1212,340
19: 940,908,794,529,11,762
20: 299,1009,122,549,475,914
21: 106,394,542,674,566,172
22: 427,1117,272,1013
23: 945,928,1262,965,754,795
24: 971,1085,1124,224,1001,568,740
25: 305,1248,758,1203,476,679
26: 165,1263,1061,261
27: 604,784,1220,170,32,629,747
28: 633,706,504,1203,85,742
29: 484,619,100,1029,424,232
30: 618,284,126,593,927
31: 152,529,727,917,181,981
32: 395,919,170,604,784,27
33: 11,762,55,807,828,866
34: 789,661,571,925,292
35: 876,456,514,733,164
36: 227,671,683,1183,1017,835
37: 783,811,861,1119,512
38: 736,16,585,66,1215,1221
39: 921,190,259,148
40: 238,992,360,356,832
41: 446,1122,1171,285,49,1161
42: 934,1054,310,1116,288
43: 271,531,541,946,958
44: 358,103,112,458
45: 1004,1194,1010,840,723,1033
46: 143,195,763,3,15
47: 1205,268,689,525,556,1028,1035,944
48: 742,642,468,633,657,459
49: 285,398,501,446,41
50: 1046,222,56,1043,1014,1107
1270: 1249,74,203,384,187
52: 806,966,1224,728,129,697
53: 897,1006,865,481,255
54: 669,524,738,1088,1251,1217
55: 33,762,686,1018,866,620
56: 976,855,1043,50,222,1174,1107
57: 816,991,579,204,883,1204
58: 878,496,641,540,713
59: 757,592,1021,957,947
60: 777,113,1255,174,752
61: 281,982,450,1258,380,402
62: 1181,94,979,859
63: 393,612,888,242,250,825
64: 711,605,96,1059,383,745
65: 833,316,495,226,1121
66: 1215,280,16,38
67: 1261,774,1145,457,1246,1097
68: 300,311,1055,993,694,77
69: 467,613,734,806,697,989
70: 119,266,381,827,1106,1177
71: 1015,974,1057,1112,1093
72: 365,422,1266,153,1084,319
73: 1014,1016,1032,1107,233,1139
74: 1225,109,611,1249,160,1270
75: 760,757,592,1197,605,603
76: 150,964,949,480,1080
77: 797,1055,300,68
78: 399,1267,1228,455
79: 188,1144,1190,908,413,794
80: 661,571,88,1253,182,1259
81: 308,602,922,301
1231: 386,795,822,867,647,247
1167: 867,823,1100,1185,936,225,527
84: 904,628,263,678,249,564
85: 1203,476,872,504,15,28
86: 836,309,753,498
87: 147,640,610,451,696,1034
88: 661,80,1259,987,1011,1169
89: 515,1005,1113,405,235
1218: 1244,265,493,166
91: 1081,1068,1063,221,810,1096
1255: 116,113,1091,634,1101,60
93: 145,190,493,203,1244,921
94: 282,979,412,554,62,1181
95: 606,771,528,984
96: 487,915,488,1059,1197,605,64
97: 355,985,1141,788,639
98: 548,1204,816,396,213
99: 593,118,333,1024,194,786
100: 484,29,211,1179,232,972
101: 1069,1112,1099,1162,1083
1250: 705,658,1070,479,1054
103: 358,586,44,458,511,667
104: 724,544,2,933,258
1269: 1036,615,1265,1039,506,860
106: 21,394,566,162,403
107: 1138,437,1118,537
108: 669,246,625,250,882,612
109: 1225,459,74,657,611
1196: 691,1027,1086,1180,434
111: 752,113,392,295
112: 520,458,261,44
113: 116,1255,295,752,111,60
114: 232,972,875,928,1262,750,530
115: 1142,1067,1056,1156,1069
116: 620,113,1091,1255,729,295
117: 477,726,937,826
118: 593,99,927,786,1110,158,916
119: 70,266,408,513,341
1176: 554,328,731,588
121: 1240,653,8,1228,1252
122: 599,885,549,20,216,475
1257: 785,852,369,920,193,327
124: 606,771,418,539,801,829
125: 271,805,362,480,956,902
126: 618,30,1024,1135,439,593
127: 159,207,139,427,1117
1238: 601,964,997,787
129: 243,728,1224,52,274,557
1217: 1251,410,163,543,738,54
131: 954,683,843,198,904,720
132: 780,1159,452
133: 1131,1188,293,670
134: 307,1111,438,690,649,435
135: 486,570,421,308
136: 655,541,946
137: 861,1211,906,335,982,1258
138: 418,539,536,477
139: 127,207,693,973,397
140: 585,368,725,142,197,343
1247: 1136,153,1268,1118
142: 983,725,978,553,368,140
143: 678,46,249,872,15
144: 216,626,475,429,950,353
145: 190,400,93,187,203
146: 1031,901,645,675,723,1065
147: 640,87,610,575,624,700
148: 851,39,259,387
149: 936,1140,527,314,773,1209
150: 322,338,902,76,480,1080
1182: 378,483,1121,1159,707
152: 31,529,727,1210,278,940
153: 1136,1247,1268,72,613,319
154: 668,306,1239,503,875,562
155: 906,1260,734,820,989,1235
156: 334,198,998,1000,1189,1023
157: 506,664,453,704,286,382
158: 938,701,916,118,927,264
159: 127,1134,207,427,519,449
160: 1249,220,611,74,442,587
161: 1081,1068,1076,1148,798,1062
162: 538,988,566,106,182
163: 1217,410,9,803,543,1243
164: 470,733,35,1180,17
165: 26,1061,598,520,261,831
166: 493,695,1241,963,265,1218
167: 716,856,217,430,326,377
168: 243,728,578,402,380
1160: 1044,1213,1153,1198,1108
170: 1158,919,32,629,582,27
171: 1040,397,509,407,518,10
172: 566,6,329,716,674,21
173: 401,839,811,827,381
174: 776,1101,317,1234,777,60
175: 923,1126,1113,848,943,959
176: 1030,798,214,508,517,573
177: 704,248,862,850,1039,664
178: 430,326,831,520,458,667
179: 327,323,718,778,546,990
180: 1079,449,432,519,223,202
181: 833,981,917,31,782,316
182: 1259,403,538,162,1253,80
183: 565,892,746,425
1157: 1129,1011,1094,660,890,1122
185: 196,535,1216,415,886,1239
186: 314,1209,1055,229
187: 145,400,203,1249,1270,970
188: 79,1144,1205,1035,1153,413
189: 895,949,362,306,857
190: 145,400,93,39,921,259
191: 923,1126,691,955,434
192: 253,439,1078,618,727,1210
193: 1212,920,1257,1170,327
194: 347,1024,819,534,333,99
195: 847,46,799,957,763
196: 535,185,237,682,1216
197: 364,1222,1221,140,343
198: 334,156,1189,720,131,954
199: 924,1021,796,235,967,1019
200: 1019,303,796,976,1045
201: 221,1133,1115,1186,1075
202: 423,388,223,627,1079,180
203: 493,695,384,1270,145,93,187
204: 57,991,579,297,634
205: 792,653,354,212,1227,948
206: 463,584,754,462,945,1049
