0: 408,751,597,558,496,540
1: 372,1168,487,915,1064
2: 724,104,461,557,1075
3: 592,760,757,763,75,1019
4: 548,1204,712,968,526,617
5: 650,942,844
6: 988,566,377,172,716,290
7: 442,587,220,702,361,351
8: 18,590,1228,653,121,948
9: 1127,1223,543,803,163
10: 1040,207,252,516,891,1010,509
11: 762,981,609,794,807,559
1209: 186,314,68,773,345,694
1214: 753,498,586,348,608,677
14: 1015,244,324,870
15: 85,143,257,1006,28,872
16: 736,38,842,66
17: 1077,434,164,35,470,1145,986
18: 8,590,184,874,1228
19: 609,908,940,794,79,188
20: 299,1009,122,549,475,914
21: 1011,106,394,172,674,329,566
22: 1169,962,1109,894,349,427
23: 424,928,965,945,754,795
24: 740,1124,568,643,73,971
25: 305,1203,476,679,219,385
26: 165,261
27: 604,1220,32,170,629,747
28: 1203,872,15,85,504,706
29: 484,619,1029,232,424,965
30: 1085,917,980,284,1135,927
31: 981,529,181,727,312,464,1085
32: 604,296,27,170,784,919
33: 762,807,226,866,828
34: 292,1013,210,571,789,925
35: 1191,164,1145,1077,691,17
36: 227,671,683,1017,835
37: 861,494,450,512,839,1095
38: 736,16,585,66,1215,1221
39: 921,190,259,148
40: 737,355,985,825,360,834
41: 1071,446,1142,890,88,1105
42: 288,934,242,310,992,1090
43: 271,531,541,946,958
44: 112,458,358,103
45: 723,840,1010,474,743,1033
46: 799,947,957,760,143,763
47: 1035,556,1205,83,944,574
48: 657,742,633,1050,109
49: 1071,446,832,1098,270,285
50: 767,56,1014,877,235,303
51: 303,1113,1126,1062,845,1005
52: 1150,721,966,1224,274
53: 231,897,481,796,255,195,1045
54: 543,738,969,1088
55: 297,686,1190,188,1160,620
56: 50,767,235,233,224,1043
57: 816,579,991,883,1204,712
58: 641,496,341,713,878,759
59: 678,263,255,622,847,1045
60: 116,1178,777,113,111
61: 281,168,578,402,494,982
62: 1181,979,859
63: 1022,888,1003,612,250,242
64: 448,279,383,487,96
65: 226,833,316,495,1121
66: 1215,280,16,38
67: 1180,1162,1072,115,1069,1081
68: 186,1055,1209,694,797,77
69: 578,402,697,613,728,989
