0: 408,751,597,558,496,540
1: 487,915,1064,1168,1154,448
2: 724,104,461,258,426,514
3: 46,15,504,143,760,1050
4: 617,526,968,913,548,712
5: 650,942,953,844
6: 988,566,290,172,716,377
7: 442,730,337,361,572
8: 18,590,1228,653,121
9: 1114,1127,543,1223,803,163
10: 509,1040,891,207,516,898,171
11: 33,762,794,609,19,559
1209: 186,314,1055,773,345,694
1214: 753,498,586,348,608,677
1235: 578,402,989,906,155,105
15: 3,504,143,872,85
16: 736,38,842,66
17: 470,164,986,1145,35,434
18: 8,590,184,1228,874
19: 940,908,79,11,794
20: 299,1009,122,549,475,914
21: 394,172,674,542,566
22: 139,159,123,962,1109,427
23: 424,928,965,945,754,795
24: 568,643,1124,971,740,1078
25: 1203,476,305,758,679,385
26: 165,261,1061,1155
27: 604,1220,32,170,629,747
28: 706,504,1203,85,742,633
29: 484,619,1029,232,424,965
30: 980,917,1210,727,126,284
31: 981,529,464,152,917,727,181
32: 604,296,27,170,784,919
33: 11,762,807,559,866,828
34: 292,210,925,789,804
35: 691,1172,1150,1145,17,434
36: 227,671,683,1017,1183,835
37: 1184,861,512
38: 736,16,585,66,1215,1221
39: 921,190,259,148
40: 238,992,360,501,356,832
41: 1071,1161,660,890,482,1105
42: 288,1054,934,242,310
43: 271,531,541,946,958
44: 112,458,358,103
45: 743,1033,840,1010,723,684,474
46: 3,799,763,143,847,760
47: 574,1205,268,689,1035,944
48: 742,633,642,459,657,468,109
49: 1003,832,398,446,285
50: 1014,1016,214,222,303,56,1043
51: 235,1113,1005,877,303
52: 966,1224,806,728,129,697
53: 1021,622,897,865,481,59,255
54: 669,524,738,1088,1217,1236
55: 1018,686,1190,762,794,620
56: 976,1043,1014,50,1107,1174
57: 991,816,204,579,883,1204
58: 341,496,878,641,759,713
59: 924,796,53,622,897,1045,947
60: 116,1178,113,1101,1091,777
61: 281,982,168,402,380
62: 1181,94,979,859
63: 393,612,888,242,250,825
64: 406,279,448,487,96,383
65: 807,833,316,495,226,1121
66: 1215,280,16,38
67: 814,1196,1133,1115,1099
68: 300,1055,993,311,694,77
69: 467,734,613,806,989,697
70: 513,761,1106,381,266,1177
71: 1015,1057,1056,1093,180,1112
72: 422,319,570,1036,486
73: 1107,971,233,1032,1139,525
74: 970,160,384,611,187
75: 760,757,1050,1197,605,603
76: 949,480,601,964,1080,150
77: 797,1055,300,68
78: 399,1228,1240,455
79: 1190,1160,413,908,19,794
80: 824,571,802,1157
81: 308,602,301,922
1231: 386,795,822,647,247
83: 1028,689,268
84: 904,720,628,678,249
85: 1203,476,872,15,504,28
86: 836,309,753,498
87: 147,640,610,451,696,1034
88: 987,931,272,890,1120,1105
89: 1005,515,1126,1186,1076,1062
1218: 93,265,493
91: 974,627,161,1047,388,798
92: 614,693,1117,127,139,973
93: 1218,493,190,203,921
94: 282,979,412,554,62,1181
95: 606,771,528,984
96: 487,488,711,605,64,383
97: 355,985,788,1141,1242,639
98: 396,776,816,548,1204,317
99: 927,118,593,333,194,786
100: 232,972,211,484,889,1179
101: 1191,1063,1083,221,1072,1148
102: 529,152,910,278,374,940
103: 358,586,458,44,667,511
104: 724,544,2,258,933
105: 906,453,155,860,335,1235
106: 394,566,162,1011,182
107: 1138,437,1118,537
108: 669,246,625,882,250,612
109: 1225,611,48,459,657
1196: 939,952,350,67,814,1115
111: 392,295,113,752
112: 520,458,44,261
113: 60,116,295,729,111,752
114: 232,972,424,928,750,530
115: 390,1072,1069,457,770,1092
116: 60,1178,113,620,1018,729
117: 477,726,937,826
118: 927,99,786,1110,916
119: 408,1164,1151,266,761,341
1176: 554,731,588,328
121: 710,1240,8,1228,948
122: 599,885,549,20,216,475
123: 127,139,159,207,22,397,516
124: 606,771,418,539,801,829
125: 956,362,480,902,271,805
126: 30,1210,1024,439,593,284
127: 139,123,92,973,397
1238: 601,997,787,964,367
129: 243,728,52,1224,274,557
1217: 163,1236,410,543,738,54
131: 954,683,198,904,720,843
132: 780,452,1159,707
133: 670,1188,293
134: 307,273,649,435,690,583
135: 421,570,308
136: 655,541,946
137: 861,1211,494,906,335,982
138: 418,539,536,477
139: 127,22,123,1117,962,92
140: 368,197,142,983,725,343
141: 432,500,1102
142: 368,140,978,553,983
143: 847,1006,3,46,15,872
144: 216,626,475,429,950,353
145: 190,400,203,187,970,277
146: 675,645,1065,723,901,840
147: 640,87,610,575,815,700
148: 851,39,259,387
149: 936,527,773,1140,867,247
150: 902,338,322,76,480,1080
1182: 707,1159,378,332
152: 31,529,464,102,312,253,910,727
153: 1136,365,319,613,1084
154: 306,875,1239,889,503
155: 105,860,734,820,989,1235
156: 334,998,198,1189,1023
157: 1039,704,286,382,359
158: 451,938,916,701,1135,264
159: 207,22,123,1109,427,1008
160: 74,220,587,611,442
161: 1081,1046,1030,974,91,798
162: 988,566,106,538,182
163: 1217,410,9,543,803,447
164: 470,17,755,648,1027
165: 26,261,1061,598,831,520
166: 493,963,1241,670,265
167: 716,856,377,217,430,326
168: 578,402,243,728,380,61
169: 397,516,898,561,407,621,245
170: 646,1158,919,629,582,27,32
171: 898,891,10,621,821,1004
172: 716,329,674,566,6,21
173: 827,1037,401,811,1095
174: 317,1101,776,1234,777
175: 515,1126,848,943,405,845
176: 222,877,1030,775,1077,214,1096
177: 409,486,615,664,506
178: 430,667,326,831,520,458
179: 327,323,718,778,990,357
180: 1079,223,1015,71,627,1112
181: 833,917,31,981,782,316
182: 1122,162,106,1157
183: 892,665,746,425
184: 18,387,874,851,399
185: 196,535,503,415,886,1239
186: 314,1055,1209,229,830
187: 145,203,384,695,970,74
188: 1153,1044,1190,1160,297,991
189: 895,949,306,562,857,362
190: 145,400,203,93,39,921,259
191: 230,955,434,691,923,1068
192: 439,312,618,545,1085,253
193: 852,1212,920,1170,327
194: 347,1024,534,454,333,99,593
195: 1045,592,947,763,1051,957
196: 535,185,237,682,503,1216
197: 585,368,140,343,1222,1221
198: 334,156,1189,720,131,954
199: 930,1045,592,796,967,1113
200: 976,1043,235,930,1041,1019
201: 1069,1162,876,1172,1150,1083
202: 1031,423,449,1079,466,388
203: 145,190,187,493,695,93
204: 57,991,816,579,634,297
205: 792,653,354,212,590,1227
206: 823,584,462,616,510,945
207: 159,123,1008,516,1040,10
208: 1128,717,1033,1066,1052,765
209: 256,990,769,718,320,276
210: 292,1013,34,789,661,1129
211: 1146,680,484,1025,1179,100
212: 205,354,617,526,283,1227
213: 363,283,548,617,396
214: 508,1096,176,222,573,50,1016
215: 325,663,813,607,217,856
216: 626,719,144,475,122,885
217: 607,215,873,326,856,167
1212: 920,359,1074,193,1170
219: 1241,385,679,469,793,963
220: 970,160,442,318,351
221: 390,1072,101,1081,1046,1148
222: 176,877,303,214,50,1016
223: 449,1079,180,1015,519,244
224: 517,573,1014,1016,568,233
225: 1167,550,527,773,345,1060
226: 378,483,1121,807,65,828
227: 735,339,671,843,36,683
228: 267,560,420,1007,709
229: 652,186,655,864
230: 191,955,1038,1037,1068,1163
1234: 174,776,289
232: 114,972,100,484,29,424
233: 1107,73,971,224,1014,568,525
234: 914,429,966,1224,748,721
235: 51,1113,303,930,976,1043,200
236: 564,735,476,872,758
237: 196,535,682,841
238: 825,992,40,888,360,834
1177: 959,1026,1106,865,513,70
240: 950,544,673,626,912
241: 857,956,871,386,647,637
242: 934,250,63,42,825,310
243: 728,129,557,168,380
244: 432,519,1137,1015,580,223
245: 621,169,407
246: 669,524,108,790,854,612
247: 647,1231,867,822,149,1140
248: 704,850,781,664,328
249: 564,678,904,84,1006
250: 934,242,882,108,63,612
251: 302,978,375,836,899,567
252: 509,1040,1042,1103,684
253: 910,977,1085,192,312,152
254: 647,637,1140,961,830
255: 759,263,481,53,1021,257
256: 769,209,320,953,998,650
257: 847,1006,1021,263,678,255
258: 298,350,933,104,2,952
259: 379,387,190,400,39,148
260: 1170,440,778,589,597,1219
261: 26,165,112,520
262: 781,588,664,421,602,409
263: 759,713,678,255,257
264: 688,782,1135,980,158,701
265: 1218,670,166
266: 381,1151,119,761,70
267: 732,228,560,296,709,1025
268: 574,791,47,1028,1147,595,83,689
269: 846,1229,364,1173,523
270: 814,1022,1003,1098,1099
271: 43,531,805,125,902
272: 88,931,1129,1120,1169,1102
273: 134,307,471,438,1061,583
274: 461,557,721,1224,129,426
1191: 923,1063,101,1186,1076,1148
276: 320,718,869,209
277: 379,970,145,400,318,411
278: 374,574,791,910,977,102
279: 64,406,444,448,1082,383,1059
280: 66,1215,1175,932
281: 61,380,648,391,450
282: 94,979,412,369,850,785
283: 213,838,617,212,389,1227
284: 927,593,1135,980,30,126
285: 1142,1067,1003,49,446,1098
286: 999,382,1074,157,359
1190: 1160,79,188,794,55,686,297
288: 42,1054,542,532,1090
289: 1237,662,776,1234
290: 988,6,377,344,492,951
291: 1143,338,531,958
292: 1013,34,210,1117,804,1073
293: 1241,385,1188,133,670
1170: 440,778,260,1212,193,327
295: 376,729,635,113,392,111
296: 604,32,784,560,267
297: 634,686,1190,188,991,204
298: 258,350,514,733,774
299: 20,1009,537,549
300: 577,68,311,77
301: 81,602,478,922,588
302: 251,978,375,858,809
303: 222,877,235,51,50,1043
304: 318,411,351,702,792,354
305: 714,758,1188,25,385
306: 154,668,875,1239,562,189,895
307: 134,273,649,563,425,438
308: 81,602,135,421
309: 836,899,86,842
310: 825,992,242,42,1090
311: 993,1034,610,300,577,68
312: 192,439,253,1210,727,152
1228: 8,18,78,121,1240
314: 186,1209,773,1140,830
315: 968,900,630,883,712
316: 688,782,65,833,181,495
317: 174,1101,816,579,98,776
318: 304,411,351,970,220,277
319: 365,72,153,1084,1036
320: 276,256,209,650
1193: 404,997,1192
322: 150,338,404,1080,505,1143
323: 179,327,718,852,546,994
1179: 889,1216,1146,211,100
325: 813,215,658,856,329,705
326: 178,430,831,873,217,167
327: 179,323,852,193,1170,778
328: 781,1176,554,850,248,412
329: 172,716,856,325,674,705
1186: 848,1068,1191,923,1076,515,89
331: 356,398,1123,1090,403
332: 392,635,1182
333: 507,454,194,786,1132,99
334: 942,953,998,156,198,954
335: 906,453,105,137,1211,382
336: 552,1085,740,342,1078,1147,977,791
337: 730,1207,436,576,1089,7
338: 150,902,322,531,1143,291
339: 735,227,671,714,758
340: 589,1119,512,1074,440
341: 58,496,878,408,119,761
342: 1085,740,336
343: 1222,364,197,140,725,1229
344: 511,492,430,667,377,290
345: 993,1060,694,527,773,225,1209
346: 1076,775,1077,1062,1148
347: 1024,194,534,433,819,768
348: 358,586,753,1214
1178: 60,116,634,1018,579,1101
350: 258,298,952,1196,774,1115
351: 318,304,442,220,361,702
352: 1128,717,632,1065,643,1124
353: 461,721,144,429,724,950
354: 792,205,212,702,304,526
355: 985,97,1230,639,834,685
356: 832,398,331,992,40,1090
357: 990,769,1000,778,179,1219
358: 103,586,348,44
359: 1212,920,157,862,286,1074
360: 834,685,666,501,238,40
361: 702,913,572,7,351
362: 857,956,125,189,949,480
363: 863,213,838,662,396
364: 600,343,1222,269,1229,523
365: 422,319,153
1169: 962,1109,1102,272,1129,1013
367: 415,708,668,601,787,1238,895
368: 585,567,197,140,142,978
369: 282,850,862,920,785
1225: 384,611,793,109,459,469
1207: 436,337,1020,1059,1082,576
372: 681,1064,1139
1199: 1154,556,406,444,944,417,1198
374: 278,574,1205,102,940,908
375: 251,302,498,677,858,836
376: 866,295,729,828,635,483
377: 716,167,430,344,6,290
378: 483,226,1121,1159,1182
379: 277,259,387,874,400,411
380: 755,648,243,168,281,61
381: 1151,266,811,783,827,1106,70
382: 286,999,453,335,157,1039,1211
383: 1082,416,96,711,745,64,279
384: 1225,611,793,695,74,187
385: 219,1241,293,25,305,1188,679
386: 1231,795,871,530,241,647
387: 259,379,851,148,184
388: 466,1047,1079,627,91,202
389: 651,1227,948,838,926,283
390: 115,221,1072,770,692,1081
391: 401,1095,450,648,281,470
392: 332,111,295,635
393: 63,612,888,854,779,985
394: 21,106,542,532,1011
395: 676,784,919,600,672,523
396: 662,98,548,213,363
397: 516,169,127,123,561,973
398: 356,331,49,403,1161,446
399: 78,851,184
400: 145,190,277,259,379
401: 391,1095,470,986,1037,173
402: 168,578,1235,906,982,61
403: 660,1116,1123,398,331,1161
404: 1193,1080,322,505,472,1192
405: 924,845,943,1026,175
406: 64,279,444,448,1154,1199,1198
407: 631,1007,561,169,1152,621,245
408: 751,1164,119,0,341,496
409: 177,486,421,262,664
410: 163,1217,1236,447,1070,887
411: 318,304,277,379,874,792
412: 94,282,328,554,850
413: 1160,79,1205,1035,908
1239: 154,668,306,185,503,415
415: 367,708,886,185,668,1239
416: 1082,383,576,745,468,715
417: 1035,944,1199,1198,1108
418: 539,138,536,124,656,829
419: 824,538,951,837,858,809
420: 560,672,1173,1007,518,228
421: 135,570,308,602,409,262
422: 365,72,570
423: 1031,1103,202,449,1042,1134
424: 928,23,965,29,232,114
425: 563,746,665,183,438,307
426: 456,514,2,274,461,557
427: 1008,1134,1109,500,159,22
1226: 478,1232
429: 914,234,144,475,721,353
430: 178,667,326,167,377,344
431: 1058,575,495,701,688,640
432: 141,519,244,500,1120,1137,1102
433: 819,1066,1012,347,768
434: 191,955,17,986,691,35
435: 134,690,583,663,607
436: 730,1207,337,1020,900
437: 1138,107,1009,537,748,1104
438: 1111,471,665,425,307,273
439: 192,312,618,768,1024,1210,126
440: 1170,260,340,589
1242: 673,1141,97,912,639
442: 7,220,160,351
1189: 540,1023,641,156,198,720,628
444: 406,279,1199,1213,1198,1059
445: 859,881,546,994
446: 1071,1161,398,49,285,1067
447: 690,803,163,410,663,887
448: 64,406,279,1,487,1154
449: 1079,223,519,1134,423,202
450: 391,1095,281,494,839
451: 696,938,158,701,640,87
452: 1058,575,1159,700,780,132
453: 105,860,335,506,1039,382
454: 507,463,333,644,194,534
455: 78,1240
456: 426,514,733,557,755
457: 1069,1162,1156,770,1092,115
458: 112,520,44,178,667,103
459: 706,469,633,48,1225,109
460: 508,1096,798,810,1047,767
461: 274,721,353,724,2,426
462: 996,1029,616,965,945,206
463: 507,454,644,510,1195,584
464: 31,529,152
465: 808,1051,1041
466: 810,1047,388,1031,202,675
467: 613,69,1138,1136,806,1104
468: 657,715,745,48,642,416
469: 459,679,706,219,1225,793
470: 164,17,986,648,391,401
471: 1155,1111,438,273,1061
472: 505,1192,404
473: 741,863,926,905
474: 1194,821,1010,743,45
475: 216,144,122,20,914,429
476: 1203,872,25,85,236,758
477: 117,937,138,536
478: 1226,922,301,731
479: 658,1070,934,882,705,1054
480: 949,76,125,362,150,902
481: 865,513,878,53,759,255
482: 1137,1105,1071,41,580,551
483: 378,226,376,828,635
484: 619,29,211,232,100
485: 1194,975,1004
486: 409,177,72,570,1036,615
487: 1,915,96,488,64,448
488: 487,915,96,808,1197,605
1236: 1217,410,669,625,54,1070
1216: 503,1179,682,1146,196
1224: 52,966,234,274,721,129
492: 344,511,608,290,837,951
493: 963,166,695,93,1218,203
494: 137,861,982,450,839
495: 1058,431,688,316,65,1121
496: 58,341,641,408,0,540
1181: 62,554,1087,94
498: 753,1214,677,836,86,375
1187: 996,1029,631,941,709,619
500: 141,432,519,1109,1102,427,1134
501: 360,666,40,939,1022
1219: 597,558,778,260,357,1000
503: 889,1216,196,185,154,1239
504: 3,15,1050,85,742,28
505: 472,1192,404,322,1143
506: 1039,615,177,453,860
507: 463,454,333,644,584,909,1132
508: 214,460,1096,810,767,573
509: 1010,1040,891,252,10,684
510: 616,1130,1195,206,584,463
511: 344,492,608,667,103,586
512: 340,1119,999,1074,37
513: 865,761,481,70,1177,878
514: 426,456,733,2,298
515: 1126,89,175,1186,848
516: 397,169,898,207,123,10
517: 767,573,224,632,568,643
518: 1007,561,973,614,1173,420
519: 432,244,500,449,223,1134
520: 112,458,165,261,831,178
521: 616,1130,941,1152,1166,996
1195: 818,1125,510,1130,463,644
523: 672,1173,600,364,269,395
524: 669,246,54,1088,528,790
525: 1028,1147,73,971,233,1139,1078
526: 4,617,702,913,354,212
527: 936,149,773,1167,225,345
528: 606,95,984,1088,524,790
529: 31,981,464,102,152,940
530: 750,871,114,928,386,795
531: 43,271,902,338,291,958
532: 1123,1011,542,288,394
1220: 604,27,747,884,1146,680
534: 347,194,1125,819,454,644
535: 196,185,237,886
536: 418,138,477,937,656,659
537: 299,1009,437,107
538: 824,419,951,988,162
539: 418,138,124,771
540: 1189,1023,0,558,496,641
541: 652,43,946,136
542: 674,288,1054,21,394,532
543: 893,738,1223,9,163,1217
544: 104,950,240,1097,912,933
545: 765,1001,1012,1085,192,618
546: 881,852,445,323,994
1175: 1215,280,1158,932,676
548: 712,1204,4,98,396,213
549: 599,122,20,299
550: 1167,225,1110,696,938,1060
551: 580,1057,1071,1067,482
552: 336,977,791
553: 571,802,925,142,983
554: 1176,328,1087,94,412,1181
555: 884,841,699,747
556: 689,681,1154,1199,944
557: 274,243,129,426,456
558: 597,1219,0,1000,540,1023
559: 807,833,981,609,11,33
560: 672,420,784,296,267,228
561: 1007,518,973,397,169,407
562: 750,871,306,875,189,857
563: 746,581,425,1127,307,649
564: 249,236,904,735,843
565: 892,665,1111
566: 988,6,162,172,21,106
567: 585,368,899,251,978,736
568: 24,643,517,224,971,233
1192: 505,472,1193,404
570: 135,421,422,72,486
571: 553,802,925,80,789
572: 361,913,730,7,968,900
573: 767,517,224,214,508,632,1016
574: 278,374,1205,791,47,268
575: 1058,431,452,147,640,700
576: 1082,416,715,1207,337,1089
577: 300,311,610,624
578: 168,402,989,1235,697,728
579: 57,816,204,634,1178,317,1101
580: 1015,1057,551,482,1137,244
581: 563,746,1114,1127
582: 629,699,646,170
583: 598,873,134,273,435,1061
584: 206,823,909,510,507,463
585: 368,567,197,736,38,1221
586: 358,103,348,511,608,1214
587: 657,715,611,1089,160
588: 781,262,602,301,1176
589: 340,1119,440,260,751,597
590: 8,18,874,792,205,653
1230: 1097,639,355,685,666
592: 930,1045,199,195,1019
593: 927,99,284,1024,194,126
1185: 786,1132,1110,1100,936,1167
595: 1028,1147,268
1223: 543,893,1114,9
597: 1219,558,589,260,751,0
598: 831,873,583,165,1061
599: 122,885,549,826
600: 1222,364,395,676,523
601: 1238,964,367,895,949,76
602: 81,308,301,421,262,588
603: 711,605,745,75,1050,642
604: 296,27,1220,32,680,1025
605: 711,603,1197,75,96,488
606: 124,95,771,528,801,790
607: 663,215,217,435,873
608: 511,492,586,1214,677,837
609: 981,559,11
610: 147,87,311,1034,577,624
611: 1225,384,109,657,587,74,160
612: 393,63,246,108,854,250
613: 467,734,69,1136,153,1084
614: 92,693,846,1173,518,973
615: 820,1036,177,486,860,506
616: 521,510,1130,996,462,206
617: 4,526,212,213,283
618: 192,439,768,545,1012
619: 484,29,732,1029,1187
620: 762,1018,55,866,729,116
