0: 408,751,558,58,496,540
1: 681,1198,1168,1020,487,448
2: 258,298,724,104,461,426
3: 504,15,1050,46,760,763
4: 548,712,968,913,617,526
5: 650,942,953,844
6: 988,566,172,290,377,716
7: 442,337,587,730,361,572
8: 1267,874,590,653,121
9: 1127,307,543,1223,803,163
10: 1040,509,407,621,1152
1280: 1181,94,62,859
1209: 864,314,773,694,1055,186
1214: 753,498,348,586,677,608
1235: 578,734,989,402,906,155
15: 3,504,143,46,872,85
16: 736,38,842,66
17: 35,1145,470,164,434,986
1256: 1212,920,1074,1170,1282,193
19: 374,413,940,529,762,908
20: 299,1009,122,549,475,914
21: 106,394,674,1250,566,172
1152: 521,621,10,941,1187
23: 965,928,1262,945,754,795
24: 1147,224,1066,1124,740
25: 1203,476,305,1248,758
26: 165,1263,261
27: 604,1220,32,170,629,747
28: 1203,85,504,633,706
29: 996,1179,424,619,965,1262
30: 618,917,284,126,593,927
31: 807,181,529,65,727,940,782,316
32: 604,784,27,170,395,919
33: 55,762,807,226,376,866
34: 661,931,553,571,292,1013
35: 17,1145,1278,164,733
36: 227,671,683,1293,1183,1017,835
37: 783,811,137,861,494,512
38: 736,16,585,66,1215,1221
39: 921,190,259,148
40: 825,992,238,360,832,834
41: 551,1157,88,1169,1011,1122
42: 1054,310,1094,288,1116
43: 271,531,541,946,958
44: 358,103,112,458
45: 840,1125,975,1194,723,644,1195
46: 143,847,195,763,3,15
47: 1144,233
48: 657,468,1287,459,1225,109
49: 398,356,1116,1283,285,446
50: 976,222,1148,877,1041,1043,200
1270: 74,384,1275,1249,187
52: 966,1224,1104,806,129,697
53: 897,481,622,759,255,799
54: 669,524,738,1088,1251,1217
55: 33,762,908,686,794,620,866
56: 1032,1107,1051,855,1174,915
57: 816,204,579,883,297,991,1204
58: 878,496,0,641,540,713
59: 957,1197,592
60: 1255,113,174,1101,752,777
61: 1258,578,402,380,168
62: 94,282,1280,881,979,859
63: 393,612,238,242,250,825
64: 711,745,96,383,448,416,1089
65: 807,181,31,316,1058,226,495
66: 1215,280,16,38
67: 1261,774,1097,1246,457,692
68: 300,311,694,1055,993,77
69: 467,613,806,820,697,734,989
70: 266,119,848,959,1177
71: 1015,1057,244,1083,627,202
72: 365,422,1268,1266,1084,319
73: 573,1139,1046,1032,1174,1064
74: 1270,109,384,611,1249,160
75: 711,603,760,488,1050,605
76: 150,480,964,949,1080
77: 797,1055,300,68
78: 399,1267,1228,455
79: 413,188,908
80: 931,1253,182,1259,571
81: 308,602,922,301
1231: 386,795,822,647,247
1167: 584,507,823,909,1132
84: 904,628,263,678,249,564
85: 1203,476,28,872,504,15
86: 836,309,753,498
87: 815,624,451,610,696,1034
88: 446,1129,890,1169,1157,41
89: 877,1191,1019,235,1095,1005
1218: 1244,265,493,166
91: 1075,1150,810,1096,1115,460,767
1255: 116,113,60,1091,634,1101
93: 203,190,493,1275,1244,921
94: 282,412,62,554,1280,1181
95: 606,771,984,528
96: 1020,1059,605,711,64,448
97: 355,985,888,788,1284,639
98: 548,1204,213,816,396
99: 593,118,333,1024,194,786
100: 484,424,211,1146,972
101: 1162,1069,1071,1093,1056,1099
1250: 674,705,1070,21,542,288
103: 358,586,44,458,511,667
104: 724,544,933,1264,258,2
1269: 781,262,588,615,1039,409
106: 21,394,566,162,182,403
107: 1138,437,1118,537
108: 625,250,882,669,246,612
109: 1225,74,384,657,611,48
1196: 691,1113,1106,434,1027,191
111: 752,295,113,392
112: 520,458,261,44
113: 1255,116,60,295,752,111
114: 232,972,875,424,928,1262,750
115: 770,1093,457,1142,1180,1067,692
116: 1255,113,1091,729,620,295
117: 477,726,937,826
118: 593,99,927,786,1060,916
119: 70,266,408,341,496
1176: 554,731,328,478,301,588
121: 1240,1252,1228,8,1267,653
122: 599,885,549,20,216,475
1257: 881,785,852,979,327
124: 606,771,418,539,801,829
125: 271,362,956,805,902,480
126: 1135,439,1024,593,618,30
1290: 1246,501,1286,814
1238: 601,964,997,787
129: 243,728,697,52,1224,274
1217: 1251,163,410,543,738,54
131: 954,683,843,1293,198,904,720
132: 780,815,624,700,452,1182
133: 1131,1188,293,670
134: 425,438,1111,649,435,583
135: 486,570,308,421
136: 655,541,229,946
137: 861,1211,982,335,494,37
138: 418,539,536,477
139: 519,693,449,207,397
140: 368,725,142,197,343
1247: 153,1281,365,1268
142: 983,725,978,553,809,368,140
143: 678,847,46,249,872,15
144: 216,626,475,429,950,353
145: 203,187,190,970,277,259,400
146: 675,508,466,1031,901,1065,645
1288: 340,512,1119,861,999,1074
148: 851,39,259,387
149: 936,1285,1140,527,314,773
150: 322,338,902,480,76,1080
1182: 1159,452,132,780
1148: 1076,346,1005,877,1043,50
153: 1136,1247,1281,1268,467,613,319
154: 668,306,1239,1276,875,562
155: 906,453,1260,1265,1235,734
156: 334,998,198,1000,1189,1023
157: 506,664,382,704,359,286
158: 916,938,701,927
1287: 742,633,642,459,468,48
160: 1249,220,611,74,442,587
161: 1081,798,221,1062,1030
162: 538,988,566,106,182
163: 1217,410,9,543,1243,803
164: 470,1037,733,648,17,35
165: 26,1061,598,520,261,831
166: 493,695,963,1241,265,1218
167: 716,856,217,430,326,377
168: 755,380,456,243,728,61
1160: 188,1190,971,1144,1153,1178
170: 646,1158,919,629,582,27,32
1285: 936,149,1185,867,247,1140
172: 566,6,329,716,674,21
173: 401,839,811,827,959,381
174: 776,1101,317,60,1234,777
175: 848,230,235,1026
176: 352,1128,517,508,798,214,632
177: 704,248,359,369,850,862
178: 430,326,831,520,458,667
179: 327,546,718,778,990
180: 627,202,1079,1134,1042,1008
181: 65,31,316
182: 1259,403,106,538,162,1253,80
183: 746,581,565
1157: 1171,551,41,88,890,1120
185: 196,535,503,415,886,1239
186: 652,229,830,864,314,1209
187: 145,203,1270,1275,1249,970
188: 1160,1190,971,79,413,908,794
189: 895,949,306,362,857
190: 145,203,93,39,921,259
191: 434,923,986,1196,1106,1026
192: 618,917,439,1147,727,1210
193: 1170,1256,920,327
194: 819,1024,534,333,99
195: 799,957,847,46,763
196: 535,185,237,682,1216,503
197: 364,1222,1221,140,343
198: 334,156,1189,720,131,954
1145: 17,35,876,1097,434
200: 1006,1021,1041,976,50,257
201: 1133,1022,1096,1003,1115,1038
202: 180,627,1079,71,1083,974,423
203: 145,187,190,93,1275
204: 57,579,297,1018,634
205: 792,354,590,212,1227,948
206: 584,1049,462,945
207: 223,449,1134,139,397,1040
208: 1065,723,645,717,840,1002
209: 256,990,769,718,320,276
210: 1274,1013,804,292,1073,519
211: 680,1025,484,100,1146
212: 617,526,205,354,283,1227
213: 548,98,617,396,283,363
214: 1081,798,810,675,767,508,176
215: 663,813,607,856,325,217
216: 626,719,144,475,122,885
217: 856,167,873,215,607,326
1212: 862,1256,920,359,286,1074
219: 963,385,469,793
220: 1249,160,970,442,318,351
221: 1186,1068,1075,1081,161,1062
222: 976,50,1043,1068,1014,1107
223: 449,1134,207,432,244,627
224: 278,24,1147,1124,643,1210
225: 1110,527,696,550,1034,345
226: 495,807,65,33,376
227: 735,339,671,36,843,1293
228: 560,1279,267,1007
229: 541,652,186,864,136,655
230: 848,827,923,955,175
1234: 777,776,174,289
232: 114,424,1262
233: 1144,47,525,1001,1154,1035,268
234: 914,429,748,966,1224,721
235: 1095,175,405,1191,89
236: 249,564,872,735,476,758
237: 196,535,682,841
238: 63,985,825,40,834
1177: 848,70,513
240: 912,673,1242,626,950,544
241: 956,857,637,871,386,647
242: 63,250,934,310,825
243: 728,129,274,168,456
244: 1137,432,71,1015,482,223,627
1166: 821,975,509,684,621,1130
246: 669,524,790,854,108,612
247: 647,1140,1231,867,1285
248: 704,177,781,615,328,850
249: 564,236,872,84,678,143
250: 882,108,934,63,612,242
251: 302,978,375,836,899,567
1268: 365,72,153,1247,319
1283: 501,1273,285,832,356,49
254: 647,1140,637,961,830
255: 759,713,263,878,53,481
256: 769,209,320,953,998,650
257: 976,1006,200
258: 298,350,952,2,104,1264
259: 387,400,145,190,39,148
260: 597,1219,1170,440,778,357
261: 112,520,26,165
262: 781,588,1269,602,421,409
263: 759,713,255,84,628,678
264: 688,782,316,284,701
265: 670,1241,166,1218
266: 70,381,119,783,408,1164
267: 732,296,560,228,1029,1007
268: 643,1035,1012,1001,233
269: 846,1229,343,1289,1173
1150: 1075,91,1172,1115,1163
271: 43,531,125,805,902
1274: 210,1013,427,432,519
273: 1155,471,665,746,425,438
274: 557,721,1224,243,129
