x,y,z,type,volume,cycle entry,custom:GFP,custom:sample
-241.58728945204578,-250.0,0.0,epithelial
-224.7618683561373,-250.0,0.0,epithelial
-207.93644726022885,-250.0,0.0,epithelial
-191.11102616432038,-250.0,0.0,epithelial
-174.2856050684119,-250.0,0.0,epithelial
-157.46018397250344,-250.0,0.0,epithelial
-140.63476287659498,-250.0,0.0,epithelial
-123.8093417806865,-250.0,0.0,epithelial
-106.98392068477803,-250.0,0.0,epithelial
-90.15849958886956,-250.0,0.0,epithelial
-73.33307849296109,-250.0,0.0,epithelial
-56.50765739705263,-250.0,0.0,epithelial
-39.682236301144165,-250.0,0.0,epithelial
-22.856815205235698,-250.0,0.0,epithelial
-6.031394109327229,-250.0,0.0,epithelial
10.794026986581239,-250.0,0.0,epithelial
27.619448082489704,-250.0,0.0,epithelial
44.4448691783982,-250.0,0.0,epithelial
61.27029027430664,-250.0,0.0,epithelial
78.09571137021508,-250.0,0.0,epithelial
94.92113246612358,-250.0,0.0,epithelial
111.74655356203208,-250.0,0.0,epithelial
128.5719746579405,-250.0,0.0,epithelial
145.39739575384894,-250.0,0.0,epithelial
162.22281684975744,-250.0,0.0,epithelial
179.04823794566593,-250.0,0.0,epithelial
195.87365904157437,-250.0,0.0,epithelial
212.6990801374828,-250.0,0.0,epithelial
229.5245012333913,-250.0,0.0,epithelial
246.3499223292998,-250.0,0.0,epithelial
-250.0,-235.42875790157268,0.0,epithelial
-233.17457890409153,-235.42875790157268,0.0,epithelial
-216.34915780818307,-235.42875790157268,0.0,epithelial
-199.5237367122746,-235.42875790157268,0.0,epithelial
-182.69831561636613,-235.42875790157268,0.0,epithelial
-165.87289452045766,-235.42875790157268,0.0,epithelial
-149.0474734245492,-235.42875790157268,0.0,epithelial
-132.22205232864073,-235.42875790157268,0.0,epithelial
-115.39663123273226,-235.42875790157268,0.0,epithelial
-98.5712101368238,-235.42875790157268,0.0,epithelial
-81.74578904091533,-235.42875790157268,0.0,epithelial
-64.92036794500686,-235.42875790157268,0.0,epithelial
-48.09494684909839,-235.42875790157268,0.0,epithelial
-31.269525753189924,-235.42875790157268,0.0,epithelial
-14.444104657281457,-235.42875790157268,0.0,epithelial
2.3813164386270103,-235.42875790157268,0.0,epithelial
19.206737534535478,-235.42875790157268,0.0,epithelial
36.03215863044397,-235.42875790157268,0.0,epithelial
52.85757972635241,-235.42875790157268,0.0,epithelial
69.68300082226085,-235.42875790157268,0.0,epithelial
86.50842191816935,-235.42875790157268,0.0,epithelial
103.33384301407784,-235.42875790157268,0.0,epithelial
120.15926410998628,-235.42875790157268,0.0,epithelial
136.98468520589472,-235.42875790157268,0.0,epithelial
153.81010630180322,-235.42875790157268,0.0,epithelial
170.6355273977117,-235.42875790157268,0.0,epithelial
187.46094849362015,-235.42875790157268,0.0,epithelial
204.2863695895286,-235.42875790157268,0.0,epithelial
221.1117906854371,-235.42875790157268,0.0,epithelial
237.93721178134558,-235.42875790157268,0.0,epithelial
-241.58728945204578,-220.85751580314536,0.0,epithelial
-224.7618683561373,-220.85751580314536,0.0,epithelial
-207.93644726022885,-220.85751580314536,0.0,epithelial
-191.11102616432038,-220.85751580314536,0.0,epithelial
-174.2856050684119,-220.85751580314536,0.0,epithelial
-157.46018397250344,-220.85751580314536,0.0,epithelial
-140.63476287659498,-220.85751580314536,0.0,epithelial
-123.8093417806865,-220.85751580314536,0.0,epithelial
-106.98392068477803,-220.85751580314536,0.0,epithelial
-90.15849958886956,-220.85751580314536,0.0,epithelial
-73.33307849296109,-220.85751580314536,0.0,epithelial
-56.50765739705263,-220.85751580314536,0.0,epithelial
-39.682236301144165,-220.85751580314536,0.0,epithelial
-22.856815205235698,-220.85751580314536,0.0,epithelial
-6.031394109327229,-220.85751580314536,0.0,epithelial
10.794026986581239,-220.85751580314536,0.0,epithelial
27.619448082489704,-220.85751580314536,0.0,epithelial
44.4448691783982,-220.85751580314536,0.0,epithelial
61.27029027430664,-220.85751580314536,0.0,epithelial
78.09571137021508,-220.85751580314536,0.0,epithelial
94.92113246612358,-220.85751580314536,0.0,epithelial
111.74655356203208,-220.85751580314536,0.0,epithelial
128.5719746579405,-220.85751580314536,0.0,epithelial
145.39739575384894,-220.85751580314536,0.0,epithelial
162.22281684975744,-220.85751580314536,0.0,epithelial
179.04823794566593,-220.85751580314536,0.0,epithelial
195.87365904157437,-220.85751580314536,0.0,epithelial
212.6990801374828,-220.85751580314536,0.0,epithelial
229.5245012333913,-220.85751580314536,0.0,epithelial
246.3499223292998,-220.85751580314536,0.0,epithelial
-250.0,-206.28627370471804,0.0,epithelial
-233.17457890409153,-206.28627370471804,0.0,epithelial
-216.34915780818307,-206.28627370471804,0.0,epithelial
-199.5237367122746,-206.28627370471804,0.0,epithelial
-182.69831561636613,-206.28627370471804,0.0,epithelial
-165.87289452045766,-206.28627370471804,0.0,epithelial
-149.0474734245492,-206.28627370471804,0.0,epithelial
-132.22205232864073,-206.28627370471804,0.0,epithelial
-115.39663123273226,-206.28627370471804,0.0,epithelial
-98.5712101368238,-206.28627370471804,0.0,epithelial
-81.74578904091533,-206.28627370471804,0.0,epithelial
-64.92036794500686,-206.28627370471804,0.0,epithelial
-48.09494684909839,-206.28627370471804,0.0,epithelial
-31.269525753189924,-206.28627370471804,0.0,epithelial
-14.444104657281457,-206.28627370471804,0.0,epithelial
2.3813164386270103,-206.28627370471804,0.0,epithelial
19.206737534535478,-206.28627370471804,0.0,epithelial
36.03215863044397,-206.28627370471804,0.0,epithelial
52.85757972635241,-206.28627370471804,0.0,epithelial
69.68300082226085,-206.28627370471804,0.0,epithelial
86.50842191816935,-206.28627370471804,0.0,epithelial
103.33384301407784,-206.28627370471804,0.0,epithelial
120.15926410998628,-206.28627370471804,0.0,epithelial
136.98468520589472,-206.28627370471804,0.0,epithelial
153.81010630180322,-206.28627370471804,0.0,epithelial
170.6355273977117,-206.28627370471804,0.0,epithelial
187.46094849362015,-206.28627370471804,0.0,epithelial
204.2863695895286,-206.28627370471804,0.0,epithelial
221.1117906854371,-206.28627370471804,0.0,epithelial
237.93721178134558,-206.28627370471804,0.0,epithelial
-241.58728945204578,-191.71503160629072,0.0,epithelial
-224.7618683561373,-191.71503160629072,0.0,epithelial
-207.93644726022885,-191.71503160629072,0.0,epithelial
-191.11102616432038,-191.71503160629072,0.0,epithelial
-174.2856050684119,-191.71503160629072,0.0,epithelial
-157.46018397250344,-191.71503160629072,0.0,epithelial
-140.63476287659498,-191.71503160629072,0.0,epithelial
-123.8093417806865,-191.71503160629072,0.0,epithelial
-106.98392068477803,-191.71503160629072,0.0,epithelial
-90.15849958886956,-191.71503160629072,0.0,epithelial
-73.33307849296109,-191.71503160629072,0.0,epithelial
-56.50765739705263,-191.71503160629072,0.0,epithelial
-39.682236301144165,-191.71503160629072,0.0,epithelial
-22.856815205235698,-191.71503160629072,0.0,epithelial
-6.031394109327229,-191.71503160629072,0.0,epithelial
10.794026986581239,-191.71503160629072,0.0,epithelial
27.619448082489704,-191.71503160629072,0.0,epithelial
44.4448691783982,-191.71503160629072,0.0,epithelial
61.27029027430664,-191.71503160629072,0.0,epithelial
